bank,Date,TimestampNYC,ts_local,local_hour,Title,Impact,Currency,EventId
ECB,2025-11-21,2025-11-21 03:30:00-05:00,2025-11-21 09:30:00+01:00,9,ECB President Lagarde Speaks,medium,EUR,150865
ECB,2025-11-21,2025-11-21 08:00:00-05:00,2025-11-21 14:00:00+01:00,14,German Buba President Nagel Speaks,low,EUR,150868
ECB,2025-11-22,2025-11-22 06:00:00-05:00,2025-11-22 12:00:00+01:00,12,ECB President Lagarde Speaks,medium,EUR,150882
ECB,2025-11-24,2025-11-24 09:45:00-05:00,2025-11-24 15:45:00+01:00,15,ECB President Lagarde Speaks,medium,EUR,150964
ECB,2025-11-24,2025-11-24 12:10:00-05:00,2025-11-24 18:10:00+01:00,18,German Buba President Nagel Speaks,low,EUR,150973
ECB,2025-11-26,2025-11-26 12:00:00-05:00,2025-11-26 18:00:00+01:00,18,ECB President Lagarde Speaks,medium,EUR,150980
ECB,2025-11-28,2025-11-28 05:00:00-05:00,2025-11-28 11:00:00+01:00,11,German Buba President Nagel Speaks,low,EUR,150974
ECB,2025-12-01,2025-11-30 23:00:00-05:00,2025-12-01 05:00:00+01:00,5,German Buba President Nagel Speaks,low,EUR,151000
ECB,2025-12-03,2025-12-03 08:30:00-05:00,2025-12-03 14:30:00+01:00,14,ECB President Lagarde Speaks,medium,EUR,150997
ECB,2025-12-03,2025-12-03 10:30:00-05:00,2025-12-03 16:30:00+01:00,16,ECB President Lagarde Speaks,medium,EUR,150999
ECB,2025-12-09,2025-12-09 03:00:00-05:00,2025-12-09 09:00:00+01:00,9,German Buba President Nagel Speaks,low,EUR,151009
ECB,2025-12-10,2025-12-10 05:55:00-05:00,2025-12-10 11:55:00+01:00,11,ECB President Lagarde Speaks,medium,EUR,151010
ECB,2026-01-20,2026-01-20 11:30:00-05:00,2026-01-20 17:30:00+01:00,17,German Buba President Nagel Speaks,low,EUR,152077
ECB,2026-01-21,2026-01-21 02:30:00-05:00,2026-01-21 08:30:00+01:00,8,ECB President Lagarde Speaks,medium,EUR,152079
ECB,2026-01-21,2026-01-21 11:45:00-05:00,2026-01-21 17:45:00+01:00,17,ECB President Lagarde Speaks,medium,EUR,152080
ECB,2026-01-21,2026-01-21 13:30:00-05:00,2026-01-21 19:30:00+01:00,19,German Buba President Nagel Speaks,low,EUR,152083
ECB,2026-01-23,2026-01-23 05:00:00-05:00,2026-01-23 11:00:00+01:00,11,ECB President Lagarde Speaks,medium,EUR,152082
ECB,2026-01-26,2026-01-26 06:00:00-05:00,2026-01-26 12:00:00+01:00,12,German Buba President Nagel Speaks,low,EUR,152096
ECB,2026-01-26,2026-01-26 08:30:00-05:00,2026-01-26 14:30:00+01:00,14,German Buba President Nagel Speaks,low,EUR,152099
ECB,2026-01-27,2026-01-27 12:00:00-05:00,2026-01-27 18:00:00+01:00,18,German Buba President Nagel Speaks,low,EUR,152097
ECB,2026-02-09,2026-02-09 11:00:00-05:00,2026-02-09 17:00:00+01:00,17,German Buba President Nagel Speaks,low,EUR,152634
ECB,2026-02-09,2026-02-09 12:00:00-05:00,2026-02-09 18:00:00+01:00,18,ECB President Lagarde Speaks,medium,EUR,152645
ECB,2026-02-12,2026-02-12 15:30:00-05:00,2026-02-12 21:30:00+01:00,21,German Buba President Nagel Speaks,low,EUR,152635
ECB,2026-02-14,2026-02-14 11:30:00-05:00,2026-02-14 17:30:00+01:00,17,ECB President Lagarde Speaks,medium,EUR,152643
ECB,2026-02-15,2026-02-15 04:30:00-05:00,2026-02-15 10:30:00+01:00,10,ECB President Lagarde Speaks,medium,EUR,152644
ECB,2026-02-16,2026-02-16 12:40:00-05:00,2026-02-16 18:40:00+01:00,18,German Buba President Nagel Speaks,low,EUR,152648
ECB,2026-02-20,2026-02-19 19:00:00-05:00,2026-02-20 01:00:00+01:00,1,ECB President Lagarde Speaks,low,EUR,152661
ECB,2026-02-23,2026-02-23 12:30:00-05:00,2026-02-23 18:30:00+01:00,18,ECB President Lagarde Speaks,medium,EUR,152665
ECB,2026-02-26,2026-02-26 03:30:00-05:00,2026-02-26 09:30:00+01:00,9,ECB President Lagarde Speaks,medium,EUR,152681
ECB,2026-03-01,2026-03-01 10:00:00-05:00,2026-03-01 16:00:00+01:00,16,German Buba President Nagel Speaks,low,EUR,152714
ECB,2026-03-17,2026-03-17 11:15:00-04:00,2026-03-17 16:15:00+01:00,16,German Buba President Nagel Speaks,low,EUR,152737
ECB,2026-03-20,2026-03-20 13:30:00-04:00,2026-03-20 18:30:00+01:00,18,German Buba President Nagel Speaks,low,EUR,152738
ECB,2026-03-24,2026-03-24 11:00:00-04:00,2026-03-24 16:00:00+01:00,16,German Buba President Nagel Speaks,low,EUR,152758
ECB,2026-03-25,2026-03-25 04:45:00-04:00,2026-03-25 09:45:00+01:00,9,ECB President Lagarde Speaks,medium,EUR,152750
ECB,2026-04-14,2026-04-14 10:00:00-04:00,2026-04-14 16:00:00+02:00,16,ECB President Lagarde Speaks,medium,EUR,152847
ECB,2026-04-14,2026-04-14 17:00:00-04:00,2026-04-14 23:00:00+02:00,23,ECB President Lagarde Speaks,medium,EUR,152832
ECB,2026-04-15,2026-04-15 15:30:00-04:00,2026-04-15 21:30:00+02:00,21,ECB President Lagarde Speaks,medium,EUR,152840
ECB,2026-04-16,2026-04-16 12:45:00-04:00,2026-04-16 18:45:00+02:00,18,German Buba President Nagel Speaks,low,EUR,152822
ECB,2026-04-20,2026-04-20 12:40:00-04:00,2026-04-20 18:40:00+02:00,18,ECB President Lagarde Speaks,medium,EUR,152870
ECB,2026-04-21,2026-04-21 02:30:00-04:00,2026-04-21 08:30:00+02:00,8,German Buba President Nagel Speaks,low,EUR,152864
ECB,2026-04-22,2026-04-22 13:00:00-04:00,2026-04-22 19:00:00+02:00,19,German Buba President Nagel Speaks,low,EUR,152865
ECB,2026-04-22,2026-04-22 13:30:00-04:00,2026-04-22 19:30:00+02:00,19,ECB President Lagarde Speaks,medium,EUR,152860
ECB,2026-04-23,2026-04-23 11:00:00-04:00,2026-04-23 17:00:00+02:00,17,German Buba President Nagel Speaks,low,EUR,152866
ECB,2026-05-04,2026-05-04 13:05:00-04:00,2026-05-04 19:05:00+02:00,19,German Buba President Nagel Speaks,low,EUR,152891
ECB,2026-05-05,2026-05-05 08:30:00-04:00,2026-05-05 14:30:00+02:00,14,ECB President Lagarde Speaks,medium,EUR,152913
ECB,2026-05-08,2026-05-08 03:00:00-04:00,2026-05-08 09:00:00+02:00,9,ECB President Lagarde Speaks,medium,EUR,152914
ECB,2026-05-08,2026-05-08 12:15:00-04:00,2026-05-08 18:15:00+02:00,18,German Buba President Nagel Speaks,low,EUR,152898
ECB,2026-05-12,2026-05-12 03:15:00-04:00,2026-05-12 09:15:00+02:00,9,German Buba President Nagel Speaks,low,EUR,152933
ECB,2026-05-13,2026-05-13 15:15:00-04:00,2026-05-13 21:15:00+02:00,21,ECB President Lagarde Speaks,low,EUR,152931
ECB,2026-05-28,2026-05-28 03:10:00-04:00,2026-05-28 09:10:00+02:00,9,ECB President Lagarde Speaks,medium,EUR,152970
ECB,2026-06-04,2026-06-04 04:00:00-04:00,2026-06-04 10:00:00+02:00,10,ECB President Lagarde Speaks,medium,EUR,153200
ECB,2026-06-12,2026-06-12 10:30:00-04:00,2026-06-12 16:30:00+02:00,16,German Buba President Nagel Speaks,low,EUR,153292
ECB,2026-06-15,2026-06-15 03:00:00-04:00,2026-06-15 09:00:00+02:00,9,German Buba President Nagel Speaks,low,EUR,153302
ECB,2026-06-15,2026-06-15 03:30:00-04:00,2026-06-15 09:30:00+02:00,9,ECB President Lagarde Speaks,medium,EUR,153300
ECB,2026-06-17,2026-06-17 06:50:00-04:00,2026-06-17 12:50:00+02:00,12,ECB President Lagarde Speaks,medium,EUR,153308
ECB,2026-06-18,2026-06-18 03:00:00-04:00,2026-06-18 09:00:00+02:00,9,German Buba President Nagel Speaks,low,EUR,153303
ECB,2026-06-22,2026-06-22 07:00:00-04:00,2026-06-22 13:00:00+02:00,13,German Buba President Nagel Speaks,low,EUR,153322
ECB,2026-06-22,2026-06-22 09:00:00-04:00,2026-06-22 15:00:00+02:00,15,ECB President Lagarde Speaks,medium,EUR,153309
ECB,2026-06-22,2026-06-22 11:25:00-04:00,2026-06-22 17:25:00+02:00,17,ECB President Lagarde Speaks,medium,EUR,153328
ECB,2026-06-24,2026-06-24 05:00:00-04:00,2026-06-24 11:00:00+02:00,11,German Buba President Nagel Speaks,low,EUR,153323
ECB,2026-06-26,2026-06-26 04:30:00-04:00,2026-06-26 10:30:00+02:00,10,German Buba President Nagel Speaks,low,EUR,153324
ECB,2026-06-29,2026-06-29 15:00:00-04:00,2026-06-29 21:00:00+02:00,21,ECB President Lagarde Speaks,medium,EUR,153339
ECB,2026-07-01,2026-07-01 09:00:00-04:00,2026-07-01 15:00:00+02:00,15,ECB President Lagarde Speaks,medium,EUR,153344
ECB,2026-07-01,2026-07-01 10:00:00-04:00,2026-07-01 16:00:00+02:00,16,ECB President Lagarde Speaks,medium,EUR,153345
ECB,2026-07-03,2026-07-03 04:00:00-04:00,2026-07-03 10:00:00+02:00,10,ECB President Lagarde Speaks,medium,EUR,153347
ECB,2026-07-03,2026-07-03 11:00:00-04:00,2026-07-03 17:00:00+02:00,17,German Buba President Nagel Speaks,low,EUR,153348
ECB,2026-07-08,2026-07-08 07:30:00-04:00,2026-07-08 13:30:00+02:00,13,German Buba President Nagel Speaks,low,EUR,153373
ECB,2026-07-15,2026-07-15 12:00:00-04:00,2026-07-15 18:00:00+02:00,18,German Buba President Nagel Speaks,low,EUR,153386
ECB,2026-07-21,2026-07-21 07:30:00-04:00,2026-07-21 13:30:00+02:00,13,German Buba President Nagel Speaks,low,EUR,153399
BOE,2021-01-06,2021-01-06 09:30:00-05:00,2021-01-06 14:30:00+00:00,14,BOE Gov Bailey Speaks,high,GBP,121384
BOE,2021-01-11,2021-01-11 09:00:00-05:00,2021-01-11 14:00:00+00:00,14,MPC Member Tenreyro Speaks,low,GBP,121391
BOE,2021-01-12,2021-01-12 05:00:00-05:00,2021-01-12 10:00:00+00:00,10,MPC Member Broadbent Speaks,medium,GBP,121392
BOE,2021-01-18,2021-01-18 08:30:00-05:00,2021-01-18 13:30:00+00:00,13,BOE Gov Bailey Speaks,medium,GBP,121523
BOE,2021-01-19,2021-01-19 13:00:00-05:00,2021-01-19 18:00:00+00:00,18,MPC Member Haldane Speaks,low,GBP,121524
BOE,2021-01-20,2021-01-20 12:00:00-05:00,2021-01-20 17:00:00+00:00,17,BOE Gov Bailey Speaks,high,GBP,121525
BOE,2021-02-04,2021-02-04 08:13:00-05:00,2021-02-04 13:13:00+00:00,13,BOE Gov Bailey Speaks,high,GBP,121575
BOE,2021-02-05,2021-02-05 07:15:00-05:00,2021-02-05 12:15:00+00:00,12,BOE Gov Bailey Speaks,high,GBP,121577
BOE,2021-02-05,2021-02-05 08:30:00-05:00,2021-02-05 13:30:00+00:00,13,BOE Gov Bailey Speaks,medium,GBP,121570
BOE,2021-02-10,2021-02-10 12:00:00-05:00,2021-02-10 17:00:00+00:00,17,BOE Gov Bailey Speaks,medium,GBP,121578
BOE,2021-02-17,2021-02-17 11:00:00-05:00,2021-02-17 16:00:00+00:00,16,MPC Member Ramsden Speaks,low,GBP,121586
BOE,2021-02-18,2021-02-18 06:00:00-05:00,2021-02-18 11:00:00+00:00,11,MPC Member Saunders Speaks,low,GBP,121587
BOE,2021-02-19,2021-02-19 07:00:00-05:00,2021-02-19 12:00:00+00:00,12,MPC Member Vlieghe Speaks,low,GBP,121594
BOE,2021-02-24,2021-02-24 07:00:00-05:00,2021-02-24 12:00:00+00:00,12,MPC Member Haldane Speaks,low,GBP,121597
BOE,2021-02-26,2021-02-26 07:30:00-05:00,2021-02-26 12:30:00+00:00,12,MPC Member Ramsden Speaks,low,GBP,121598
BOE,2021-03-03,2021-03-03 11:00:00-05:00,2021-03-03 16:00:00+00:00,16,MPC Member Tenreyro Speaks,medium,GBP,121617
BOE,2021-03-05,2021-03-05 09:00:00-05:00,2021-03-05 14:00:00+00:00,14,MPC Member Haskel Speaks,low,GBP,121620
BOE,2021-03-08,2021-03-08 05:00:00-05:00,2021-03-08 10:00:00+00:00,10,BOE Gov Bailey Speaks,high,GBP,121626
BOE,2021-03-18,2021-03-18 07:00:00-04:00,2021-03-18 11:00:00+00:00,11,MPC Member Cunliffe Speaks,low,GBP,121638
BOE,2021-03-18,2021-03-18 08:30:00-04:00,2021-03-18 12:30:00+00:00,12,MPC Member Haldane Speaks,low,GBP,121634
BOE,2021-03-19,2021-03-19 09:00:00-04:00,2021-03-19 13:00:00+00:00,13,MPC Member Cunliffe Speaks,low,GBP,121639
BOE,2021-03-23,2021-03-23 04:40:00-04:00,2021-03-23 08:40:00+00:00,8,MPC Member Haldane Speaks,low,GBP,121645
BOE,2021-03-23,2021-03-23 05:55:00-04:00,2021-03-23 09:55:00+00:00,9,MPC Member Cunliffe Speaks,low,GBP,121631
BOE,2021-03-23,2021-03-23 07:50:00-04:00,2021-03-23 11:50:00+00:00,11,BOE Gov Bailey Speaks,medium,GBP,121646
BOE,2021-03-25,2021-03-25 05:30:00-04:00,2021-03-25 09:30:00+00:00,9,BOE Gov Bailey Speaks,medium,GBP,121656
BOE,2021-03-26,2021-03-26 08:00:00-04:00,2021-03-26 12:00:00+00:00,12,MPC Member Saunders Speaks,medium,GBP,121678
BOE,2021-03-26,2021-03-26 12:45:00-04:00,2021-03-26 16:45:00+00:00,16,MPC Member Tenreyro Speaks,low,GBP,121679
BOE,2021-04-12,2021-04-12 09:00:00-04:00,2021-04-12 14:00:00+01:00,14,MPC Member Tenreyro Speaks,low,GBP,121700
BOE,2021-04-14,2021-04-14 10:30:00-04:00,2021-04-14 15:30:00+01:00,15,MPC Member Haskel Speaks,low,GBP,121703
BOE,2021-04-16,2021-04-16 05:00:00-04:00,2021-04-16 10:00:00+01:00,10,MPC Member Cunliffe Speaks,low,GBP,121708
BOE,2021-04-21,2021-04-21 04:05:00-04:00,2021-04-21 09:05:00+01:00,9,MPC Member Ramsden Speaks,low,GBP,121717
BOE,2021-04-21,2021-04-21 06:30:00-04:00,2021-04-21 11:30:00+01:00,11,BOE Gov Bailey Speaks,medium,GBP,121716
BOE,2021-05-06,2021-05-06 08:00:00-04:00,2021-05-06 13:00:00+01:00,13,BOE Gov Bailey Speaks,high,GBP,121744
BOE,2021-05-07,2021-05-07 07:15:00-04:00,2021-05-07 12:15:00+01:00,12,MPC Member Broadbent Speaks,medium,GBP,121736
BOE,2021-05-11,2021-05-11 10:30:00-04:00,2021-05-11 15:30:00+01:00,15,BOE Gov Bailey Speaks,high,GBP,121746
BOE,2021-05-12,2021-05-12 10:00:00-04:00,2021-05-12 15:00:00+01:00,15,BOE Gov Bailey Speaks,high,GBP,121750
BOE,2021-05-13,2021-05-13 08:00:00-04:00,2021-05-13 13:00:00+01:00,13,MPC Member Cunliffe Speaks,low,GBP,121752
BOE,2021-05-13,2021-05-13 12:00:00-04:00,2021-05-13 17:00:00+01:00,17,BOE Gov Bailey Speaks,medium,GBP,121754
BOE,2021-05-17,2021-05-17 10:15:00-04:00,2021-05-17 15:15:00+01:00,15,MPC Member Tenreyro Speaks,low,GBP,121772
BOE,2021-05-17,2021-05-17 11:30:00-04:00,2021-05-17 16:30:00+01:00,16,MPC Member Vlieghe Speaks,low,GBP,121773
BOE,2021-05-17,2021-05-17 12:30:00-04:00,2021-05-17 17:30:00+01:00,17,MPC Member Haldane Speaks,low,GBP,121774
BOE,2021-05-18,2021-05-18 10:00:00-04:00,2021-05-18 15:00:00+01:00,15,BOE Gov Bailey Speaks,high,GBP,121779
BOE,2021-05-20,2021-05-20 05:05:00-04:00,2021-05-20 10:05:00+01:00,10,MPC Member Cunliffe Speaks,low,GBP,121771
BOE,2021-05-25,2021-05-25 12:00:00-04:00,2021-05-25 17:00:00+01:00,17,MPC Member Tenreyro Speaks,low,GBP,121788
BOE,2021-05-27,2021-05-27 07:00:00-04:00,2021-05-27 12:00:00+01:00,12,MPC Member Vlieghe Speaks,low,GBP,121789
BOE,2021-06-01,2021-06-01 11:00:00-04:00,2021-06-01 16:00:00+01:00,16,BOE Gov Bailey Speaks,high,GBP,121805
BOE,2021-06-03,2021-06-03 12:00:00-04:00,2021-06-03 17:00:00+01:00,17,BOE Gov Bailey Speaks,medium,GBP,121808
BOE,2021-06-08,2021-06-08 09:00:00-04:00,2021-06-08 14:00:00+01:00,14,MPC Member Haldane Speaks,low,GBP,121822
BOE,2021-06-10,2021-06-10 08:05:00-04:00,2021-06-10 13:05:00+01:00,13,MPC Member Haldane Speaks,low,GBP,121823
BOE,2021-06-11,2021-06-11 04:30:00-04:00,2021-06-11 09:30:00+01:00,9,BOE Gov Bailey Speaks,high,GBP,121824
BOE,2021-06-14,2021-06-14 09:00:00-04:00,2021-06-14 14:00:00+01:00,14,BOE Gov Bailey Speaks,medium,GBP,121827
BOE,2021-06-15,2021-06-15 08:15:00-04:00,2021-06-15 13:15:00+01:00,13,BOE Gov Bailey Speaks,high,GBP,121828
BOE,2021-06-28,2021-06-28 08:00:00-04:00,2021-06-28 13:00:00+01:00,13,MPC Member Haldane Speaks,low,GBP,121852
BOE,2021-06-30,2021-06-30 07:00:00-04:00,2021-06-30 12:00:00+01:00,12,MPC Member Haldane Speaks,low,GBP,121844
BOE,2021-07-01,2021-07-01 04:00:00-04:00,2021-07-01 09:00:00+01:00,9,BOE Gov Bailey Speaks,high,GBP,121850
BOE,2021-07-01,2021-07-01 05:00:00-04:00,2021-07-01 10:00:00+01:00,10,BOE Gov Bailey Speaks,medium,GBP,121849
BOE,2021-07-09,2021-07-09 06:00:00-04:00,2021-07-09 11:00:00+01:00,11,BOE Gov Bailey Speaks,high,GBP,121865
BOE,2021-07-13,2021-07-13 03:30:00-04:00,2021-07-13 08:30:00+01:00,8,BOE Gov Bailey Speaks,high,GBP,121883
BOE,2021-07-14,2021-07-14 13:00:00-04:00,2021-07-14 18:00:00+01:00,18,MPC Member Ramsden Speaks,low,GBP,121876
BOE,2021-07-15,2021-07-15 06:00:00-04:00,2021-07-15 11:00:00+01:00,11,MPC Member Saunders Speaks,medium,GBP,121877
BOE,2021-07-19,2021-07-19 06:00:00-04:00,2021-07-19 11:00:00+01:00,11,MPC Member Haskel Speaks,medium,GBP,121884
BOE,2021-07-22,2021-07-22 04:30:00-04:00,2021-07-22 09:30:00+01:00,9,MPC Member Broadbent Speaks,medium,GBP,121887
BOE,2021-07-26,2021-07-26 07:00:00-04:00,2021-07-26 12:00:00+01:00,12,MPC Member Vlieghe Speaks,medium,GBP,121890
BOE,2021-08-05,2021-08-05 08:00:00-04:00,2021-08-05 13:00:00+01:00,13,BOE Gov Bailey Speaks,high,GBP,121917
BOE,2021-08-06,2021-08-06 07:15:00-04:00,2021-08-06 12:15:00+01:00,12,MPC Member Broadbent Speaks,high,GBP,121913
BOE,2021-08-24,2021-08-24 05:00:00-04:00,2021-08-24 10:00:00+01:00,10,MPC Member Tenreyro Speaks,low,GBP,121927
BOE,2021-09-06,2021-09-06 07:10:00-04:00,2021-09-06 12:10:00+01:00,12,MPC Member Mann Speaks,low,GBP,121944
BOE,2021-09-07,2021-09-07 01:10:00-04:00,2021-09-07 06:10:00+01:00,6,MPC Member Mann Speaks,low,GBP,121940
BOE,2021-09-07,2021-09-07 03:30:00-04:00,2021-09-07 08:30:00+01:00,8,MPC Member Saunders Speaks,medium,GBP,121941
BOE,2021-09-24,2021-09-24 09:00:00-04:00,2021-09-24 14:00:00+01:00,14,MPC Member Tenreyro Speaks,low,GBP,122340
BOE,2021-09-27,2021-09-27 11:00:00-04:00,2021-09-27 16:00:00+01:00,16,BOE Gov Bailey Speaks,high,GBP,122653
BOE,2021-09-28,2021-09-28 08:50:00-04:00,2021-09-28 13:50:00+01:00,13,MPC Member Mann Speaks,low,GBP,122655
BOE,2021-09-29,2021-09-29 11:45:00-04:00,2021-09-29 16:45:00+01:00,16,BOE Gov Bailey Speaks,high,GBP,122658
BOE,2021-10-13,2021-10-13 09:30:00-04:00,2021-10-13 14:30:00+01:00,14,MPC Member Cunliffe Speaks,low,GBP,123180
BOE,2021-10-14,2021-10-14 06:10:00-04:00,2021-10-14 11:10:00+01:00,11,MPC Member Tenreyro Speaks,low,GBP,123182
BOE,2021-10-14,2021-10-14 10:40:00-04:00,2021-10-14 15:40:00+01:00,15,MPC Member Mann Speaks,low,GBP,123184
BOE,2021-10-17,2021-10-17 09:05:00-04:00,2021-10-17 14:05:00+01:00,14,BOE Gov Bailey Speaks,high,GBP,123640
BOE,2021-10-18,2021-10-18 10:30:00-04:00,2021-10-18 15:30:00+01:00,15,MPC Member Cunliffe Speaks,low,GBP,123642
BOE,2021-10-19,2021-10-19 06:00:00-04:00,2021-10-19 11:00:00+01:00,11,MPC Member Mann Speaks,low,GBP,123643
BOE,2021-10-19,2021-10-19 08:05:00-04:00,2021-10-19 13:05:00+01:00,13,BOE Gov Bailey Speaks,medium,GBP,123417
BOE,2021-10-25,2021-10-25 09:00:00-04:00,2021-10-25 14:00:00+01:00,14,MPC Member Tenreyro Speaks,low,GBP,123949
BOE,2021-11-03,2021-11-03 12:00:00-04:00,2021-11-03 16:00:00+00:00,16,BOE Gov Bailey Speaks,medium,GBP,124970
BOE,2021-11-04,2021-11-04 08:30:00-04:00,2021-11-04 12:30:00+00:00,12,BOE Gov Bailey Speaks,high,GBP,124971
BOE,2021-11-04,2021-11-04 12:50:00-04:00,2021-11-04 16:50:00+00:00,16,MPC Member Cunliffe Speaks,low,GBP,124255
BOE,2021-11-05,2021-11-05 08:15:00-04:00,2021-11-05 12:15:00+00:00,12,MPC Member Ramsden Speaks,low,GBP,124256
BOE,2021-11-05,2021-11-05 09:00:00-04:00,2021-11-05 13:00:00+00:00,13,MPC Member Tenreyro Speaks,low,GBP,124257
BOE,2021-11-08,2021-11-08 12:00:00-05:00,2021-11-08 17:00:00+00:00,17,BOE Gov Bailey Speaks,high,GBP,125098
BOE,2021-11-09,2021-11-09 10:30:00-05:00,2021-11-09 15:30:00+00:00,15,MPC Member Broadbent Speaks,medium,GBP,125178
BOE,2021-11-09,2021-11-09 11:00:00-05:00,2021-11-09 16:00:00+00:00,16,BOE Gov Bailey Speaks,high,GBP,125043
BOE,2021-11-10,2021-11-10 08:30:00-05:00,2021-11-10 13:30:00+00:00,13,MPC Member Tenreyro Speaks,low,GBP,125048
BOE,2021-11-11,2021-11-11 05:45:00-05:00,2021-11-11 10:45:00+00:00,10,MPC Member Mann Speaks,low,GBP,125177
BOE,2021-11-12,2021-11-12 09:00:00-05:00,2021-11-12 14:00:00+00:00,14,MPC Member Haskel Speaks,low,GBP,125049
BOE,2021-11-15,2021-11-15 04:30:00-05:00,2021-11-15 09:30:00+00:00,9,MPC Member Haskel Speaks,low,GBP,125179
BOE,2021-11-19,2021-11-19 07:00:00-05:00,2021-11-19 12:00:00+00:00,12,MPC Member Pill Speaks,low,GBP,125188
BOE,2021-11-23,2021-11-23 06:00:00-05:00,2021-11-23 11:00:00+00:00,11,MPC Member Haskel Speaks,medium,GBP,126191
BOE,2021-11-24,2021-11-24 09:30:00-05:00,2021-11-24 14:30:00+00:00,14,MPC Member Tenreyro Speaks,low,GBP,126194
BOE,2021-11-25,2021-11-25 09:05:00-05:00,2021-11-25 14:05:00+00:00,14,MPC Member Haskel Speaks,low,GBP,126195
BOE,2021-11-25,2021-11-25 12:00:00-05:00,2021-11-25 17:00:00+00:00,17,BOE Gov Bailey Speaks,high,GBP,126196
BOE,2021-11-26,2021-11-26 08:00:00-05:00,2021-11-26 13:00:00+00:00,13,MPC Member Pill Speaks,low,GBP,126197
BOE,2021-11-30,2021-11-30 08:00:00-05:00,2021-11-30 13:00:00+00:00,13,MPC Member Mann Speaks,low,GBP,126228
BOE,2021-12-01,2021-12-01 09:00:00-05:00,2021-12-01 14:00:00+00:00,14,BOE Gov Bailey Speaks,high,GBP,126213
BOE,2021-12-03,2021-12-03 06:00:00-05:00,2021-12-03 11:00:00+00:00,11,MPC Member Saunders Speaks,high,GBP,126227
BOE,2021-12-06,2021-12-06 06:30:00-05:00,2021-12-06 11:30:00+00:00,11,MPC Member Broadbent Speaks,high,GBP,126232
BOE,2021-12-13,2021-12-13 13:00:00-05:00,2021-12-13 18:00:00+00:00,18,BOE Gov Bailey Speaks,high,GBP,126655
BOE,2022-01-07,2022-01-07 12:15:00-05:00,2022-01-07 17:15:00+00:00,17,MPC Member Mann Speaks,low,GBP,127248
BOE,2022-01-08,2022-01-08 10:00:00-05:00,2022-01-08 15:00:00+00:00,15,MPC Member Mann Speaks,low,GBP,127249
BOE,2022-01-08,2022-01-08 12:15:00-05:00,2022-01-08 17:15:00+00:00,17,MPC Member Mann Speaks,low,GBP,127250
BOE,2022-01-12,2022-01-12 09:15:00-05:00,2022-01-12 14:15:00+00:00,14,MPC Member Cunliffe Speaks,low,GBP,127257
BOE,2022-01-13,2022-01-13 03:45:00-05:00,2022-01-13 08:45:00+00:00,8,MPC Member Mann Speaks,low,GBP,127256
BOE,2022-01-19,2022-01-19 09:15:00-05:00,2022-01-19 14:15:00+00:00,14,BOE Gov Bailey Speaks,high,GBP,127264
BOE,2022-01-21,2022-01-21 08:00:00-05:00,2022-01-21 13:00:00+00:00,13,MPC Member Mann Speaks,low,GBP,127263
BOE,2022-02-03,2022-02-03 07:30:00-05:00,2022-02-03 12:30:00+00:00,12,BOE Gov Bailey Speaks,high,GBP,127287
BOE,2022-02-04,2022-02-04 07:15:00-05:00,2022-02-04 12:15:00+00:00,12,MPC Member Broadbent Speaks,medium,GBP,127288
BOE,2022-02-09,2022-02-09 08:10:00-05:00,2022-02-09 13:10:00+00:00,13,MPC Member Pill Speaks,low,GBP,127378
BOE,2022-02-10,2022-02-10 12:00:00-05:00,2022-02-10 17:00:00+00:00,17,BOE Gov Bailey Speaks,high,GBP,127381
BOE,2022-02-22,2022-02-22 05:45:00-05:00,2022-02-22 10:45:00+00:00,10,MPC Member Ramsden Speaks,low,GBP,127404
BOE,2022-02-23,2022-02-23 10:00:00-05:00,2022-02-23 15:00:00+00:00,15,MPC Member Tenreyro Speaks,medium,GBP,127405
BOE,2022-02-24,2022-02-24 08:15:00-05:00,2022-02-24 13:15:00+00:00,13,BOE Gov Bailey Speaks,medium,GBP,127406
BOE,2022-02-24,2022-02-24 13:00:00-05:00,2022-02-24 18:00:00+00:00,18,MPC Member Pill Speaks,medium,GBP,127407
BOE,2022-03-01,2022-03-01 13:30:00-05:00,2022-03-01 18:30:00+00:00,18,MPC Member Saunders Speaks,medium,GBP,127428
BOE,2022-03-01,2022-03-01 14:00:00-05:00,2022-03-01 19:00:00+00:00,19,MPC Member Mann Speaks,low,GBP,127429
BOE,2022-03-02,2022-03-02 13:30:00-05:00,2022-03-02 18:30:00+00:00,18,MPC Member Tenreyro Speaks,low,GBP,127433
BOE,2022-03-02,2022-03-02 15:00:00-05:00,2022-03-02 20:00:00+00:00,20,MPC Member Cunliffe Speaks,low,GBP,127434
BOE,2022-03-07,2022-03-07 10:00:00-05:00,2022-03-07 15:00:00+00:00,15,MPC Member Cunliffe Speaks,low,GBP,127447
BOE,2022-03-22,2022-03-22 11:15:00-04:00,2022-03-22 15:15:00+00:00,15,MPC Member Cunliffe Speaks,low,GBP,127463
BOE,2022-03-23,2022-03-23 08:00:00-04:00,2022-03-23 12:00:00+00:00,12,BOE Gov Bailey Speaks,high,GBP,127464
BOE,2022-03-24,2022-03-24 09:00:00-04:00,2022-03-24 13:00:00+00:00,13,MPC Member Mann Speaks,low,GBP,127467
BOE,2022-03-28,2022-03-28 07:00:00-04:00,2022-03-28 12:00:00+01:00,12,BOE Gov Bailey Speaks,high,GBP,127478
