config,instrument,release_set,measure_min,hold_min,min_move_bp,trades,total_bp,avg_bp,hit_rate,sharpe,sr_per_trade,t_stat,max_dd_bp,trades_per_year,span_days
FV|tier1|m5|h60|mv0,FV,tier1,5,60,0.0,541,51.34433837591975,0.09490635559319731,0.49722735674676527,0.4111590295626303,0.04872360681314103,1.133282186720027,-43.433424676816465,71.20997034423215,2774.8958333333335
FV|tier1|m5|h60|mv2,FV,tier1,5,60,2.0,7,18.109908316452888,2.5871297594932696,0.8571428571428571,1.0195300143125143,0.8090378150783785,2.140512859944452,-2.491162060661435,1.5880434782608694,1610.0
FV|tier1|m5|h120|mv0,FV,tier1,5,120,0.0,481,28.37352070560666,0.05898860853556478,0.48232848232848236,0.15364649596704477,0.019309825635079082,0.42349753845033467,-46.225761737648135,63.312376590712866,2774.8958333333335
FV|tier1|m5|h120|mv2,FV,tier1,5,120,2.0,7,23.280681221128518,3.3258116030183595,0.7142857142857143,0.545685099929979,0.43302293681454185,1.1456710027981134,-8.861337492097281,1.5880434782608694,1610.0
FV|tier1|m5|h240|mv0,FV,tier1,5,240,0.0,475,-22.223362778384974,-0.046786026901863106,0.4673684210526316,-0.09775988412374782,-0.012363519080362484,-0.26945665128918495,-56.70662346918584,62.52261721536094,2774.8958333333335
FV|tier1|m5|h240|mv2,FV,tier1,5,240,2.0,7,38.49717223571777,5.499596033673967,0.5714285714285714,0.6783911352975636,0.5383304798925178,1.4242885729616592,-7.517085791584449,1.5880434782608694,1610.0
FV|tier1+2|m1|h15|mv0,FV,tier1+2,1,15,0.0,899,29.648969218278644,0.03297994351310194,0.4838709677419355,0.39042698715080737,0.035846258159377864,1.0747901410981862,-25.791864491438456,118.62930946888302,2767.9479166666665
FV|tier1+2|m1|h15|mv2,FV,tier1+2,1,15,2.0,1,1.3560591074853223,1.3560591074853223,1.0,,0.0,0.0,0.0,365.25,0.0
FV|tier1+2|m1|h30|mv0,FV,tier1+2,1,30,0.0,864,76.51685913043988,0.08856117954912024,0.4537037037037037,0.5702170545460348,0.053403187021675555,1.5697267060983122,-37.00972073511293,114.01081577432139,2767.9479166666665
FV|tier1+2|m1|h30|mv2,FV,tier1+2,1,30,2.0,1,3.2932864038929255,3.2932864038929255,1.0,,0.0,0.0,0.0,365.25,0.0
FV|tier1+2|m1|h60|mv0,FV,tier1+2,1,60,0.0,837,102.46758362719217,0.12242244160954859,0.47072879330943845,0.5950522569298169,0.056620828831237445,1.6380944971392446,-58.71987632459516,110.44797778137385,2767.9479166666665
FV|tier1+2|m1|h60|mv2,FV,tier1+2,1,60,2.0,1,4.455622781737487,4.455622781737487,1.0,,0.0,0.0,0.0,365.25,0.0
FV|tier1+2|m1|h120|mv0,FV,tier1+2,1,120,0.0,704,81.17832617676402,0.11531012241017616,0.48011363636363635,0.3618642263029742,0.03754422692739263,0.9961609100969531,-77.74464683070642,92.89770174203966,2767.9479166666665
FV|tier1+2|m1|h120|mv2,FV,tier1+2,1,120,2.0,1,6.00540461886357,6.00540461886357,1.0,,0.0,0.0,0.0,365.25,0.0
FV|tier1+2|m1|h240|mv0,FV,tier1+2,1,240,0.0,673,36.196467243408385,0.053783755190799976,0.48588410104011887,0.13342615013341252,0.014158500733864873,0.3673032742295711,-86.72783091706007,88.80703589828506,2767.9479166666665
FV|tier1+2|m1|h240|mv2,FV,tier1+2,1,240,2.0,1,5.424236429941289,5.424236429941289,1.0,,0.0,0.0,0.0,365.25,0.0
FV|tier1+2|m2|h15|mv0,FV,tier1+2,2,15,0.0,997,30.536912072591065,0.03062879846799505,0.46238716148445336,0.38642672330143546,0.03373288682758884,1.0651262510903334,-21.570223070988238,131.2282345521909,2774.96875
FV|tier1+2|m2|h15|mv2,FV,tier1+2,2,15,2.0,3,-0.3393038921965881,-0.1131012973988627,0.3333333333333333,-0.07701694441805432,-0.06944916480524424,-0.12028948198590732,-1.7049922712057917,1.2298113989895763,890.9902777777778
FV|tier1+2|m2|h30|mv0,FV,tier1+2,2,30,0.0,962,30.536802621870272,0.031743038068472215,0.45634095634095634,0.22186179361884914,0.019716458987451748,0.6115281533287898,-42.690740568052924,126.62142591695853,2774.96875
FV|tier1+2|m2|h30|mv2,FV,tier1+2,2,30,2.0,3,7.611966998122171,2.5373223327073906,1.0,2.7803535597426445,2.507152601890935,4.342515688803606,0.0,1.2298113989895763,890.9902777777778
FV|tier1+2|m2|h60|mv0,FV,tier1+2,2,60,0.0,929,52.495592929745825,0.0565076350158728,0.48116254036598494,0.2969497531357176,0.02685400389876581,0.8184966469643534,-70.40191643426895,122.27786348945371,2774.96875
FV|tier1+2|m2|h60|mv2,FV,tier1+2,2,60,2.0,3,11.415813320474879,3.8052711068249594,1.0,2.472476248585387,2.229527693711073,3.861655242389441,0.0,1.2298113989895763,890.9902777777778
FV|tier1+2|m2|h120|mv0,FV,tier1+2,2,120,0.0,771,178.61746584627255,0.23166986491085934,0.5045395590142672,0.7873193235934232,0.0781551602181087,2.170125483003636,-59.05014396223666,101.48141307897612,2774.96875
FV|tier1+2|m2|h120|mv2,FV,tier1+2,2,120,2.0,3,4.878372376250256,1.6261241254167522,0.3333333333333333,0.4520876448288994,0.40766495722955276,0.7060964183869787,-1.1366615141371943,1.2298113989895763,890.9902777777778
FV|tier1+2|m2|h240|mv0,FV,tier1+2,2,240,0.0,735,160.96310789486034,0.218997425707293,0.5115646258503401,0.5959172781612139,0.06058655294816533,1.6425549740065075,-80.37165559813265,96.74298133987996,2774.96875
FV|tier1+2|m2|h240|mv2,FV,tier1+2,2,240,2.0,3,-0.4656360927736021,-0.15521203092453403,0.6666666666666666,-0.027466589666947143,-0.024767688809667534,-0.04289889540439929,-6.819969084823167,1.2298113989895763,890.9902777777778
FV|tier1+2|m5|h15|mv0,FV,tier1+2,5,15,0.0,1091,36.031267436648974,0.03302590965779008,0.4390467461044913,0.5216916365958316,0.04353468788803525,1.437963328118603,-21.495664326072557,143.60080631538645,2774.96875
FV|tier1+2|m5|h15|mv2,FV,tier1+2,5,15,2.0,15,-5.168074443849243,-0.34453829625661625,0.3333333333333333,-0.36429228287671517,-0.20752967047287213,-0.8037589575853468,-6.333252079063305,3.081339488669651,1778.0416666666667
FV|tier1+2|m5|h30|mv0,FV,tier1+2,5,30,0.0,1051,34.74456659444771,0.033058579062271845,0.461465271170314,0.2638819110356825,0.022435832996455737,0.7273501900455787,-26.505991507632125,138.33588216083515,2774.96875
FV|tier1+2|m5|h30|mv2,FV,tier1+2,5,30,2.0,15,8.378420869457909,0.558561391297194,0.6,0.41044618869452565,0.23382258227920788,0.9055909671345856,-2.5752031730779055,3.081339488669651,1778.0416666666667
FV|tier1+2|m5|h60|mv0,FV,tier1+2,5,60,0.0,1014,13.838904380958207,0.013647834695225056,0.46844181459566075,0.07868877126725925,0.006811264138087495,0.2168935813412189,-50.50760468820007,133.4658273178752,2774.96875
FV|tier1+2|m5|h60|mv2,FV,tier1+2,5,60,2.0,15,15.124703008169924,1.008313533877995,0.6,0.5311525297397244,0.30258645227744707,1.171912290458538,-3.681869162337579,3.081339488669651,1778.0416666666667
FV|tier1+2|m5|h120|mv0,FV,tier1+2,5,120,0.0,855,83.3673605832087,0.09750568489264175,0.49239766081871345,0.36004455290197646,0.033939631572841834,0.9924078272372236,-73.83741880243505,112.53775380353383,2774.96875
FV|tier1+2|m5|h120|mv2,FV,tier1+2,5,120,2.0,15,19.586042877689437,1.3057361918459625,0.6666666666666666,0.40657005560798,0.23161443058352113,0.8970388323912912,-8.861337492097281,3.081339488669651,1778.0416666666667
FV|tier1+2|m5|h240|mv0,FV,tier1+2,5,240,0.0,812,33.74311812217615,0.04155556418987211,0.4938423645320197,0.12091264465106182,0.011695738291602193,0.33327724026513966,-92.84824220520483,106.87796033739119,2774.96875
FV|tier1+2|m5|h240|mv2,FV,tier1+2,5,240,2.0,15,37.80920699324547,2.520613799549698,0.4666666666666667,0.5758937344649889,0.3280745779107198,1.2706273765622456,-7.517085791584449,3.081339488669651,1778.0416666666667
FV|0830|m1|h15|mv0,FV,0830,1,15,0.0,304,16.829554049723583,0.05536037516356442,0.506578947368421,0.3590176641280032,0.05655114860573812,0.9860029676542541,-10.812185659358821,40.30405783511547,2754.9583333333335
FV|0830|m1|h15|mv2,FV,0830,1,15,2.0,1,1.3560591074853223,1.3560591074853223,1.0,,0.0,0.0,0.0,365.25,0.0
FV|0830|m1|h30|mv0,FV,0830,1,30,0.0,304,12.037331888026177,0.03959648647377032,0.4769736842105263,0.18516986683475375,0.02916727978304542,0.5085489001290878,-24.80505396193749,40.30405783511547,2754.9583333333335
FV|0830|m1|h30|mv2,FV,0830,1,30,2.0,1,3.2932864038929255,3.2932864038929255,1.0,,0.0,0.0,0.0,365.25,0.0
FV|0830|m1|h60|mv0,FV,0830,1,60,0.0,303,51.108048041122956,0.1686734258782936,0.5115511551155115,0.6210190196960884,0.09798193056224042,1.7055611953727203,-22.479147919066435,40.17147869749996,2754.9583333333335
FV|0830|m1|h60|mv2,FV,0830,1,60,2.0,1,4.455622781737487,4.455622781737487,1.0,,0.0,0.0,0.0,365.25,0.0
FV|0830|m1|h120|mv0,FV,0830,1,120,0.0,304,56.7610995810403,0.1867141433586852,0.48355263157894735,0.36203846557933855,0.05702697419553972,0.9942992702970375,-32.440825749312374,40.30405783511547,2754.9583333333335
FV|0830|m1|h120|mv2,FV,0830,1,120,2.0,1,6.00540461886357,6.00540461886357,1.0,,0.0,0.0,0.0,365.25,0.0
FV|0830|m1|h240|mv0,FV,0830,1,240,0.0,304,37.84274196128737,0.12448270382002426,0.4901315789473684,0.2025946923657632,0.03191197453344591,0.556404288320537,-52.017538292104064,40.30405783511547,2754.9583333333335
FV|0830|m1|h240|mv2,FV,0830,1,240,2.0,1,5.424236429941289,5.424236429941289,1.0,,0.0,0.0,0.0,365.25,0.0
FV|0830|m2|h15|mv0,FV,0830,2,15,0.0,338,30.481123253927322,0.09018083802937077,0.4940828402366864,0.6997372924076088,0.10485156249709146,1.9276725223521598,-9.46927416651205,44.536924857576615,2771.9583333333335
FV|0830|m2|h15|mv2,FV,0830,2,15,2.0,1,1.5497818371260825,1.5497818371260825,1.0,,0.0,0.0,0.0,365.25,0.0
FV|0830|m2|h30|mv0,FV,0830,2,30,0.0,338,20.46598330403122,0.060550246461630826,0.47633136094674555,0.31351062343738784,0.04697774305231517,0.8636752976054131,-16.824394395175776,44.536924857576615,2771.9583333333335
FV|0830|m2|h30|mv2,FV,0830,2,30,2.0,1,3.487009133533686,3.487009133533686,1.0,,0.0,0.0,0.0,365.25,0.0
FV|0830|m2|h60|mv0,FV,0830,2,60,0.0,337,29.412812406336528,0.08727837509298673,0.47774480712166173,0.3396785333123119,0.05097431375919916,0.9357640105847048,-23.838696399640646,44.40515880770213,2771.9583333333335
FV|0830|m2|h60|mv2,FV,0830,2,60,2.0,1,4.649345511378248,4.649345511378248,1.0,,0.0,0.0,0.0,365.25,0.0
FV|0830|m2|h120|mv0,FV,0830,2,120,0.0,338,76.48634159921427,0.2262909514769653,0.48520710059171596,0.47562654693023865,0.0712698710670997,1.310280637271765,-38.08896653394548,44.536924857576615,2771.9583333333335
FV|0830|m2|h120|mv2,FV,0830,2,120,2.0,1,6.19912734850433,6.19912734850433,1.0,,0.0,0.0,0.0,365.25,0.0
FV|0830|m2|h240|mv0,FV,0830,2,240,0.0,338,97.57094080761233,0.2886714225077288,0.5029585798816568,0.5133854037227457,0.07692781609269088,1.4143006909463467,-53.465072417197334,44.536924857576615,2771.9583333333335
FV|0830|m2|h240|mv2,FV,0830,2,240,2.0,1,5.617959159582049,5.617959159582049,1.0,,0.0,0.0,0.0,365.25,0.0
FV|0830|m5|h15|mv0,FV,0830,5,15,0.0,359,20.38930891789991,0.05679473236183819,0.43175487465181056,0.546138652161715,0.07940611100592956,1.504531035560874,-9.458978640798678,47.30401190494084,2771.9583333333335
FV|0830|m5|h15|mv2,FV,0830,5,15,2.0,11,-4.9262539449165,-0.4478412677196818,0.2727272727272727,-0.4436045677968119,-0.29510428902991837,-0.9787502007368323,-4.172298980590048,2.2596489583577437,1778.0416666666667
FV|0830|m5|h30|mv0,FV,0830,5,30,0.0,359,22.944899085017227,0.06391336792483907,0.4818941504178273,0.39010273743852614,0.056719188708123626,1.0746752188485031,-14.916642046557598,47.30401190494084,2771.9583333333335
FV|0830|m5|h30|mv2,FV,0830,5,30,2.0,11,6.525154479773422,0.5931958617975838,0.5454545454545454,0.3508209651575071,0.2333807607387309,0.7740364166580771,-2.5752031730779055,2.2596489583577437,1778.0416666666667
FV|0830|m5|h60|mv0,FV,0830,5,60,0.0,358,32.441226402751944,0.09061795084567582,0.505586592178771,0.3960104435268504,0.057658503003760624,1.0909500734548825,-17.907409669092864,47.17224585506636,2771.9583333333335
FV|0830|m5|h60|mv2,FV,0830,5,60,2.0,11,16.603642137727004,1.5094220125206368,0.7272727272727273,0.6537769329655109,0.43491972579353194,1.442465544381401,-3.681869162337579,2.2596489583577437,1778.0416666666667
FV|0830|m5|h120|mv0,FV,0830,5,120,0.0,359,53.11776499427644,0.14796034817347198,0.5013927576601671,0.34215928838641785,0.04974842620601901,0.9425981231051137,-25.105521364475656,47.30401190494084,2771.9583333333335
FV|0830|m5|h120|mv2,FV,0830,5,120,2.0,11,14.159109029415276,1.2871917299468434,0.5454545454545454,0.29199599749072697,0.19424793497291415,0.6442475166065107,-8.86133749209728,2.2596489583577437,1778.0416666666667
FV|0830|m5|h240|mv0,FV,0830,5,240,0.0,359,31.569063796189887,0.08793611085289663,0.49303621169916434,0.16945907829191834,0.024638590087973023,0.4668346427021192,-38.803013841828104,47.30401190494084,2771.9583333333335
FV|0830|m5|h240|mv2,FV,0830,5,240,2.0,11,37.07390384259395,3.370354894781268,0.5454545454545454,0.5709657044545711,0.3798302373448726,1.25975438130458,-7.517085791584449,2.2596489583577437,1778.0416666666667
FV|clustered|m1|h15|mv0,FV,clustered,1,15,0.0,349,16.387844704085808,0.046956575083340425,0.501432664756447,0.33477598764095456,0.049180553685614796,0.9187685641267065,-10.523901025504907,46.336344841687556,2751.0208333333335
FV|clustered|m1|h15|mv2,FV,clustered,1,15,2.0,0,,,,,,,,,
FV|clustered|m1|h30|mv0,FV,clustered,1,30,0.0,346,22.069116861389695,0.06378357474390085,0.48554913294797686,0.2920670832131704,0.043091974230465624,0.80155705480357,-21.544434911341696,45.93803815250399,2751.0208333333335
FV|clustered|m1|h30|mv2,FV,clustered,1,30,2.0,0,,,,,,,,,
FV|clustered|m1|h60|mv0,FV,clustered,1,60,0.0,345,49.91983192304154,0.1446951649943233,0.5072463768115942,0.5451706474534342,0.08055170636851725,1.496181540660604,-23.594361628131047,45.805269256109476,2751.0208333333335
FV|clustered|m1|h60|mv2,FV,clustered,1,60,2.0,0,,,,,,,,,
FV|clustered|m1|h120|mv0,FV,clustered,1,120,0.0,326,42.835746210966825,0.1313979945121682,0.49079754601226994,0.28743895471663194,0.04369066471604155,0.788855489785953,-30.852181950046635,43.282660224613586,2751.0208333333335
FV|clustered|m1|h120|mv2,FV,clustered,1,120,2.0,0,,,,,,,,,
FV|clustered|m1|h240|mv0,FV,clustered,1,240,0.0,323,43.444662696598876,0.1345035996798727,0.4984520123839009,0.23258138135984766,0.035516119759774825,0.638302834383011,-50.62317163370964,42.88435353543003,2751.0208333333335
FV|clustered|m1|h240|mv2,FV,clustered,1,240,2.0,0,,,,,,,,,
FV|clustered|m2|h15|mv0,FV,clustered,2,15,0.0,375,40.45753025158983,0.10788674733757288,0.488,0.8587699108356514,0.122168550809963,2.3657838135864067,-8.217739423773295,49.412268702932636,2771.9583333333335
FV|clustered|m2|h15|mv2,FV,clustered,2,15,2.0,0,,,,,,,,,
FV|clustered|m2|h30|mv0,FV,clustered,2,30,0.0,372,38.25563044198473,0.10283771624189443,0.4650537634408602,0.4897455048679524,0.06995153117071995,1.3491762736142716,-22.384330154556537,49.01697055330918,2771.9583333333335
FV|clustered|m2|h30|mv2,FV,clustered,2,30,2.0,0,,,,,,,,,
FV|clustered|m2|h60|mv0,FV,clustered,2,60,0.0,371,42.12332040302127,0.1135399471779549,0.48247978436657685,0.439917244738161,0.0629190661947982,1.2119068027271003,-24.929469003716463,48.88520450343469,2771.9583333333335
FV|clustered|m2|h60|mv2,FV,clustered,2,60,2.0,0,,,,,,,,,
FV|clustered|m2|h120|mv0,FV,clustered,2,120,0.0,349,60.797756194936156,0.17420560514308353,0.48424068767908307,0.400656583849618,0.05908235623984322,1.1037495013721446,-35.16704798828253,45.98635140619598,2771.9583333333335
FV|clustered|m2|h120|mv2,FV,clustered,2,120,2.0,0,,,,,,,,,
FV|clustered|m2|h240|mv0,FV,clustered,2,240,0.0,346,128.26041650266524,0.37069484538342556,0.5144508670520231,0.665682892064248,0.09858880057552218,1.8338576971036624,-46.82722271581328,45.591053256572515,2771.9583333333335
FV|clustered|m2|h240|mv2,FV,clustered,2,240,2.0,0,,,,,,,,,
FV|clustered|m5|h15|mv0,FV,clustered,5,15,0.0,405,22.12624971673469,0.054632715349962196,0.4419753086419753,0.5448887010580427,0.07458964280395641,1.5010876055436713,-7.919796523103464,53.36525019916725,2771.9583333333335
FV|clustered|m5|h15|mv2,FV,clustered,5,15,2.0,5,-2.873050222151977,-0.5746100444303954,0.2,-0.32522338376256166,-0.30536171609666735,-0.6828095549181399,-2.6306036594036577,1.1343167701863353,1610.0
FV|clustered|m5|h30|mv0,FV,clustered,5,30,0.0,403,36.68076898269391,0.09101927787268961,0.47642679900744417,0.5079619041760498,0.06970707444881855,1.399359753590867,-21.95318455415108,53.10171809941828,2771.9583333333335
FV|clustered|m5|h30|mv2,FV,clustered,5,30,2.0,5,5.2949693494022725,1.0589938698804544,0.6,0.3515960510732818,0.33012378226447847,0.7381792181327133,-0.18409345811687894,1.1343167701863353,1610.0
FV|clustered|m5|h60|mv0,FV,clustered,5,60,0.0,402,48.60990614424346,0.12092016453791905,0.4925373134328358,0.5249633970904682,0.07212971787551127,1.4461963465318055,-20.515139330806058,52.96995204954379,2771.9583333333335
FV|clustered|m5|h60|mv2,FV,clustered,5,60,2.0,5,10.522825008546274,2.104565001709255,0.8,0.5281668396067252,0.49591124310240614,1.1088912503834039,-3.681869162337579,1.1343167701863353,1610.0
FV|clustered|m5|h120|mv0,FV,clustered,5,120,0.0,378,34.7146975760333,0.09183782427522037,0.47619047619047616,0.23627199799022092,0.033478392025841325,0.6508943331573691,-41.06035898868123,49.8075668525561,2771.9583333333335
FV|clustered|m5|h120|mv2,FV,clustered,5,120,2.0,5,16.82117362374668,3.3642347247493363,0.6,0.40567722592225924,0.3809021739328476,0.8517231536912956,-7.883772903369056,1.1343167701863353,1610.0
FV|clustered|m5|h240|mv0,FV,clustered,5,240,0.0,375,44.89975078116839,0.11973266874978238,0.4746666666666667,0.2392502529337987,0.03403572518440625,0.6590989840764887,-50.26708693532878,49.412268702932636,2771.9583333333335
FV|clustered|m5|h240|mv2,FV,clustered,5,240,2.0,5,32.941547459176874,6.588309491835375,0.6,0.5711397469602353,0.5362597585852634,1.1991132737942756,-7.517085791584449,1.1343167701863353,1610.0
FV|CPI|m1|h15|mv0,FV,CPI,1,15,0.0,22,2.836367156907123,0.12892577985941467,0.45454545454545453,0.31551600836314553,0.17365017815534733,0.8144915323159875,-1.8436167641914651,3.301355792933443,2434.0
FV|CPI|m1|h15|mv2,FV,CPI,1,15,2.0,0,,,,,,,,,
FV|CPI|m1|h30|mv0,FV,CPI,1,30,0.0,22,7.279972491145525,0.33090784050661476,0.5454545454545454,0.5579845941535516,0.30709733140127204,1.440414163004245,-1.7195175158520932,3.301355792933443,2434.0
FV|CPI|m1|h30|mv2,FV,CPI,1,30,2.0,0,,,,,,,,,
FV|CPI|m1|h60|mv0,FV,CPI,1,60,0.0,22,2.271486741903572,0.10324939735925326,0.5,0.12216399830205037,0.06723525750523698,0.31536131141835005,-4.563559804712004,3.301355792933443,2434.0
FV|CPI|m1|h60|mv2,FV,CPI,1,60,2.0,0,,,,,,,,,
FV|CPI|m1|h120|mv0,FV,CPI,1,120,0.0,20,-3.5792024764186365,-0.17896012382093182,0.45,-0.12333157705467558,-0.07119089645412227,-0.3183753677011323,-6.718167291140454,3.0012325390304024,2434.0
FV|CPI|m1|h120|mv2,FV,CPI,1,120,2.0,0,,,,,,,,,
FV|CPI|m1|h240|mv0,FV,CPI,1,240,0.0,20,-8.452831032985625,-0.42264155164928124,0.35,-0.27121793124319854,-0.15655558876925763,-0.7001378774911254,-8.506253898167675,3.0012325390304024,2434.0
FV|CPI|m1|h240|mv2,FV,CPI,1,240,2.0,0,,,,,,,,,
FV|CPI|m2|h15|mv0,FV,CPI,2,15,0.0,24,3.9353429835042912,0.1639726243126788,0.4583333333333333,0.4249682977463869,0.22676607892828526,1.1109223686919907,-1.144162797284608,3.512019230769231,2496.0
FV|CPI|m2|h15|mv2,FV,CPI,2,15,2.0,0,,,,,,,,,
FV|CPI|m2|h30|mv0,FV,CPI,2,30,0.0,24,5.799241640987536,0.24163506837448068,0.5,0.352684557821502,0.18819496583593823,0.9219632769171224,-2.6589186205106934,3.512019230769231,2496.0
FV|CPI|m2|h30|mv2,FV,CPI,2,30,2.0,0,,,,,,,,,
FV|CPI|m2|h60|mv0,FV,CPI,2,60,0.0,24,5.207656033063589,0.2169856680443162,0.5,0.24859990805919904,0.13265466311597612,0.649872473269883,-5.049101070002143,3.512019230769231,2496.0
FV|CPI|m2|h60|mv2,FV,CPI,2,60,2.0,0,,,,,,,,,
FV|CPI|m2|h120|mv0,FV,CPI,2,120,0.0,22,2.015482761126275,0.09161285277846704,0.4090909090909091,0.06990315442210493,0.03895943157144659,0.18273593183647555,-7.855830521004291,3.2193509615384617,2496.0
FV|CPI|m2|h120|mv2,FV,CPI,2,120,2.0,0,,,,,,,,,
FV|CPI|m2|h240|mv0,FV,CPI,2,240,0.0,22,-13.386880331865502,-0.608494560539341,0.36363636363636365,-0.41505065286177817,-0.23132200030932112,-1.08499635584472,-15.128236681945179,3.2193509615384617,2496.0
FV|CPI|m2|h240|mv2,FV,CPI,2,240,2.0,0,,,,,,,,,
FV|CPI|m5|h15|mv0,FV,CPI,5,15,0.0,28,-1.8567244976204356,-0.06631158920072984,0.35714285714285715,-0.24887087688995227,-0.12658768291270767,-0.66983905606185,-3.380430561205879,3.865140229595452,2645.9583333333335
FV|CPI|m5|h15|mv2,FV,CPI,5,15,2.0,0,,,,,,,,,
FV|CPI|m5|h30|mv0,FV,CPI,5,30,0.0,28,3.3478895043451553,0.11956748229804126,0.4642857142857143,0.23736103366267786,0.12073322375285402,0.6388601700663361,-3.0379271237609187,3.865140229595452,2645.9583333333335
FV|CPI|m5|h30|mv2,FV,CPI,5,30,2.0,0,,,,,,,,,
FV|CPI|m5|h60|mv0,FV,CPI,5,60,0.0,28,1.8451707437172966,0.06589895513276059,0.39285714285714285,0.08965507098531952,0.045602875833577014,0.24130773705000425,-5.845094343347922,3.865140229595452,2645.9583333333335
FV|CPI|m5|h60|mv2,FV,CPI,5,60,2.0,0,,,,,,,,,
FV|CPI|m5|h120|mv0,FV,CPI,5,120,0.0,27,-2.6696346461690386,-0.09887535726551995,0.3333333333333333,-0.08221937150391662,-0.042588138596414575,-0.2212944595463254,-8.441861056592614,3.7270995071099002,2645.9583333333335
FV|CPI|m5|h120|mv2,FV,CPI,5,120,2.0,0,,,,,,,,,
FV|CPI|m5|h240|mv0,FV,CPI,5,240,0.0,27,-22.48217808050997,-0.83267326224111,0.25925925925925924,-0.6912868790522863,-0.35807402655175014,-1.8606072205751951,-24.43918988509118,3.7270995071099002,2645.9583333333335
FV|CPI|m5|h240|mv2,FV,CPI,5,240,2.0,0,,,,,,,,,
FV|payrolls|m1|h15|mv0,FV,payrolls,1,15,0.0,60,3.191366442145166,0.05318944070241944,0.55,0.19235898701137472,0.06794190028252067,0.5262756966077751,-3.662728996847081,8.015850034290938,2733.9583333333335
FV|payrolls|m1|h15|mv2,FV,payrolls,1,15,2.0,0,,,,,,,,,
FV|payrolls|m1|h30|mv0,FV,payrolls,1,30,0.0,60,4.062546024205996,0.06770910040343327,0.5666666666666667,0.12211866759313816,0.04313276164090352,0.33410493502230687,-9.133190466902853,8.015850034290938,2733.9583333333335
FV|payrolls|m1|h30|mv2,FV,payrolls,1,30,2.0,0,,,,,,,,,
FV|payrolls|m1|h60|mv0,FV,payrolls,1,60,0.0,59,22.86802107625836,0.387593577563701,0.559322033898305,0.7016833183861763,0.24878328400529398,1.9109406640780522,-3.842603123674369,7.95499500115358,2708.9583333333335
FV|payrolls|m1|h60|mv2,FV,payrolls,1,60,2.0,0,,,,,,,,,
FV|payrolls|m1|h120|mv0,FV,payrolls,1,120,0.0,60,49.4610479342813,0.8243507989046883,0.5333333333333333,0.6570089312668647,0.23205796613089466,1.7975132763594397,-10.497119470386473,8.015850034290938,2733.9583333333335
