search,config,trades,gross_bp,tick_bp,net_bp,hit_rate,sr_per_trade,ann_sharpe,trades_per_year
consensus surprise,fade|e15|z1|tp2|slinf|t60,89,0.4710668177659706,0.239,0.2321668177659706,0.6404494382022472,0.1039798635399821,0.356011825486968,11.722773169852147
consensus surprise,fade|e15|z2|tp2|sl1|t120,32,0.5415187550817309,0.239,0.3026187550817308,0.5,0.1721549514262131,0.3534391750312864,4.2149296790479625
parameter search,grid|FV|payrolls|m5|h240|momentum,87,0.7016647938313975,0.183,0.5186647938313975,0.5747126436781609,0.10438244327040859,0.35335176254836853,11.459340064911649
consensus surprise,fade_then_flip|e5|z2|tp2|sl5|t120,34,0.6419780783731694,0.239,0.4030780783731693,0.7352941176470589,0.1668648607917628,0.35312179749677186,4.4783627839884605
consensus surprise,fade|e5|z2|tp3|slinf|t120,32,0.7252389656404215,0.239,0.4863389656404212,0.65625,0.1716818088331279,0.3524677993816939,4.2149296790479625
consensus surprise,fade|e2|z2|tp1|sl5|t120,32,0.5717082143319043,0.239,0.3328082143319043,0.875,0.1703282943755603,0.34968899441958023,4.2149296790479625
grid search,US|payrolls|m5|h120|mv2,49,0.7985024474147308,0.245,0.5535024474147308,0.5714285714285714,0.1373889805427873,0.34903591607627305,6.454111071042193
consensus surprise,fade|e5|z1.5|tp2|slinf|t60,41,0.5540813579596456,0.239,0.3151813579596454,0.6585365853658537,0.1500033798123987,0.34858857611159716,5.400378651280202
CPI x TY brackets,momentum|mv3|tp0.5f|slinff|tr-|t118,38,0.8081223220161494,0.239,0.5692223220161493,0.631578947368421,0.1555303590836696,0.34795826005107017,5.005228993869456
CPI x TY brackets,momentum|mv3|tp0.5f|sl2f|tr-|t118,38,0.8081223220161494,0.239,0.5692223220161493,0.631578947368421,0.1555303590836696,0.34795826005107017,5.005228993869456
CPI x TY brackets,momentum|mv3|tp0.5f|sl1.5f|tr-|t118,38,0.8081223220161494,0.239,0.5692223220161493,0.631578947368421,0.1555303590836696,0.34795826005107017,5.005228993869456
consensus surprise,fade_then_flip|e5|z1.5|tp2|sl5|t60,43,0.558085393526579,0.239,0.3191853935265788,0.6744186046511628,0.1458876112903074,0.34719448552052096,5.6638117562207
CPI x TY brackets,momentum|mv0|tp0.25f|slinff|tr-|t118,84,0.464660880173842,0.239,0.225760880173842,0.6904761904761905,0.10407299558609831,0.3461767336356941,11.064190407500902
consensus surprise,fade|e15|z1.5|tp2|sl1|t60,41,0.4826027932013711,0.239,0.243702793201371,0.5609756097560976,0.1482360113335168,0.344481438910499,5.400378651280202
CPI x TY brackets,momentum|mv0|tp3b|slinfb|tr-|t118,84,0.5616993731630663,0.239,0.322799373163066,0.6309523809523809,0.1035026237155901,0.3442795126517275,11.064190407500902
consensus surprise,fade|e5|z2|tp1|sl3|t60,32,0.4668737386762861,0.239,0.2279737386762861,0.75,0.1676701458157131,0.3442317373013865,4.2149296790479625
CPI x TY brackets,fade|mv1|tp2b|sl2b|tr-|t118,60,0.5351887054765838,0.239,0.2962887054765836,0.5833333333333334,0.1223124760162172,0.34384804587948586,7.90299314821493
CPI x TY brackets,fade|mv1|tp2b|sl2b|tr4|t118,60,0.5351887054765838,0.239,0.2962887054765836,0.5833333333333334,0.1223124760162172,0.34384804587948586,7.90299314821493
consensus surprise,fade|e5|z2|tp1|sl3|t240,32,0.5218148123386629,0.239,0.2829148123386629,0.84375,0.1669604038798618,0.3427746162472767,4.2149296790479625
consensus surprise,fade|e15|z2|tp2|sl5|t60,32,0.5985360569135573,0.239,0.3596360569135571,0.6875,0.1669302438698419,0.3427126968602822,4.2149296790479625
parameter search,move|SR3 r1|3|momentum,73,0.9212328767123084,0.5,0.42123287671230836,0.5753424657534246,0.11025297937583578,0.3418786196837623,9.615308330328165
CPI x TY brackets,momentum|mv0.5|tp0.25f|sl1.5f|tr-|t118,69,0.4930576514034116,0.239,0.2541576514034114,0.7246376811594203,0.1133200026692734,0.341626301277866,9.08844212044717
consensus surprise,fade|e2|z2|tp5|slinf|t240,32,0.8943958391445741,0.239,0.655495839144574,0.625,0.1656660628447009,0.3401172960605117,4.2149296790479625
consensus surprise,fade|e5|z2|tp5|sl3|t120,32,0.7899801798832089,0.239,0.551080179883209,0.59375,0.1655335631401665,0.33984527027284456,4.2149296790479625
CPI x TY brackets,fade|mv2|tp0.75f|sl1.5f|tr2|t118,46,0.6524468262996266,0.239,0.4135468262996266,0.4565217391304347,0.1378439285310484,0.33930224666065706,6.0589614136314465
CPI x TY brackets,fade|mv2|tp0.75f|sl2f|tr2|t118,46,0.6524468262996266,0.239,0.4135468262996266,0.4565217391304347,0.1378439285310484,0.33930224666065706,6.0589614136314465
CPI x TY brackets,fade|mv2|tp0.75f|slinff|tr2|t238,46,0.6524468262996266,0.239,0.4135468262996266,0.4565217391304347,0.1378439285310484,0.33930224666065706,6.0589614136314465
CPI x TY brackets,fade|mv2|tp0.75f|slinff|tr2|t118,46,0.6524468262996266,0.239,0.4135468262996266,0.4565217391304347,0.1378439285310484,0.33930224666065706,6.0589614136314465
CPI x TY brackets,fade|mv2|tp0.75f|sl2f|tr2|t238,46,0.6524468262996266,0.239,0.4135468262996266,0.4565217391304347,0.1378439285310484,0.33930224666065706,6.0589614136314465
CPI x TY brackets,fade|mv2|tp0.75f|sl1.5f|tr2|t238,46,0.6524468262996266,0.239,0.4135468262996266,0.4565217391304347,0.1378439285310484,0.33930224666065706,6.0589614136314465
consensus surprise,fade|e15|z2|tp2|sl5|t240,32,0.6865122494881195,0.239,0.4476122494881194,0.71875,0.1652311660355555,0.3392244401294177,4.2149296790479625
consensus surprise,fade|e2|z1.5|tp5|sl1|t120,41,0.6371420049801151,0.239,0.398242004980115,0.3414634146341463,0.1456895210979332,0.33856372288027126,5.400378651280202
consensus surprise,fade|e15|z2|tp2|sl1|t240,32,0.5283269573802194,0.239,0.2894269573802193,0.5,0.1642635721404331,0.33723794142447666,4.2149296790479625
consensus surprise,fade|e15|z1.5|tp3|sl1|t60,41,0.505817884746426,0.239,0.2669178847464259,0.5121951219512195,0.1449105343139655,0.3367534577104287,5.400378651280202
CPI x TY brackets,fade|mv1|tp2b|sl2b|tr4|t58,60,0.5212762015465372,0.239,0.2823762015465371,0.5833333333333334,0.1194525644141978,0.33580818725041145,7.90299314821493
CPI x TY brackets,fade|mv1|tp2b|sl2b|tr-|t58,60,0.5212762015465372,0.239,0.2823762015465371,0.5833333333333334,0.1194525644141978,0.33580818725041145,7.90299314821493
consensus surprise,fade|e15|z1.5|tp2|sl0.5|t240,41,0.4582107852500614,0.239,0.2193107852500614,0.4146341463414634,0.144428232420371,0.3356326500955983,5.400378651280202
consensus surprise,fade|e15|z2|tp1|sl5|t240,32,0.5463014694592692,0.239,0.307401469459269,0.875,0.1632614890806042,0.3351806354507327,4.2149296790479625
consensus surprise,fade|e15|z2|tp3|slinf|t60,32,0.6088623305434088,0.239,0.3699623305434087,0.625,0.16286080786483517,0.3343580251384604,4.2149296790479625
consensus surprise,fade|e15|z1.5|tp2|sl0.5|t60,41,0.4525019376954462,0.239,0.2136019376954462,0.4390243902439024,0.1436848088775617,0.3339050293275873,5.400378651280202
consensus surprise,fade_then_flip|e5|z1.5|tp3|sl5|t120,45,0.6382420702268407,0.239,0.3993420702268406,0.6222222222222222,0.1370547476638192,0.3336725795365574,5.927244861161197
consensus surprise,fade|e5|z1.5|tp5|sl5|t240,41,0.7894494268753542,0.239,0.550549426875354,0.6097560975609756,0.1427166188473207,0.33165508012998096,5.400378651280202
consensus surprise,fade_then_flip|e15|z1|tp2|sl1|t120,135,0.3756186303112711,0.239,0.136718630311271,0.4666666666666667,0.0783970615977117,0.3305878187294571,17.781734583483594
consensus surprise,fade_then_flip|e15|z2|tp2|sl0.5|t120,50,0.4389747023317969,0.239,0.200074702331797,0.4,0.1286673103921124,0.3301972123204808,6.585827623512442
consensus surprise,fade|e2|z1.5|tp5|sl1|t240,41,0.6327466714706976,0.239,0.3938466714706973,0.3414634146341463,0.1411831657199379,0.3280915321427504,5.400378651280202
consensus surprise,fade|e15|z1|tp5|slinf|t60,89,0.5045252760963358,0.239,0.2656252760963358,0.550561797752809,0.0957419151422684,0.3278062965750188,11.722773169852147
consensus surprise,fade|e5|z1.5|tp5|sl3|t120,41,0.7069550998566386,0.239,0.4680550998566386,0.5609756097560976,0.1409688751756996,0.32759354845875854,5.400378651280202
consensus surprise,fade|e5|z2|tp1|sl3|t120,32,0.5086545580504331,0.239,0.2697545580504331,0.84375,0.1594408392061503,0.3273367289669325,4.2149296790479625
parameter search,grid|SR3 r3|payrolls|m1|h240|momentum,80,0.9749999999999304,0.5,0.47499999999993037,0.5625,0.10080882456980823,0.32723799413612964,10.537324197619906
consensus surprise,fade|e2|z1.5|tp3|slinf|t60,41,0.5995036026866583,0.239,0.3606036026866583,0.6097560975609756,0.1405747790536017,0.32667771972059934,5.400378651280202
consensus surprise,fade|e5|z2|tp2|slinf|t240,32,0.676192250758191,0.239,0.437292250758191,0.75,0.158474207212598,0.3253522050741858,4.2149296790479625
consensus surprise,fade|e5|z2|tp2|sl5|t120,32,0.6298419343377208,0.239,0.3909419343377207,0.75,0.1583190290277194,0.3250336196998357,4.2149296790479625
consensus surprise,fade|e15|z2|tp5|slinf|t60,32,0.6415744175248889,0.239,0.4026744175248888,0.59375,0.1580426982474999,0.324466304486492,4.2149296790479625
parameter search,grid|FV|jobless claims|m5|h240|momentum,295,0.3874724630034346,0.183,0.20447246300343458,0.5186440677966102,0.05190405291049458,0.3235433339867998,38.8563829787234
CPI x TY brackets,momentum|mv0.5|tp0.25f|sl2f|tr-|t118,69,0.4823479633738383,0.239,0.2434479633738381,0.7246376811594203,0.1070710055476421,0.32278742267679983,9.08844212044717
consensus surprise,fade_then_flip|e15|z1.5|tp5|sl5|t240,48,0.7076872906207267,0.239,0.4687872906207266,0.625,0.1279120821702866,0.3216268999215086,6.322394518571944
CPI x TY brackets,momentum|mv0|tp0.25f|sl1.5f|tr-|t118,84,0.4376214985417769,0.239,0.1987214985417769,0.6547619047619048,0.0964629040360307,0.3208633790941544,11.064190407500902
CPI x TY brackets,momentum|mv1|tp0.25f|slinff|tr-|t118,60,0.5207922445179924,0.239,0.2818922445179922,0.75,0.113508792588812,0.31909889974451977,7.90299314821493
CPI x TY brackets,momentum|mv0|tp0.25f|sl2f|tr-|t118,84,0.438698307413559,0.239,0.1997983074135589,0.6547619047619048,0.0958576859240873,0.3188502494830595,11.064190407500902
CPI x TY brackets,momentum|mv0|tp2b|slinfb|tr-|t118,84,0.4956857541657941,0.239,0.2567857541657939,0.6666666666666666,0.0957604941298576,0.3185269616054198,11.064190407500902
CPI x TY brackets,fade|mv1|tp2b|sl2b|tr4|t30,60,0.5009023477058905,0.239,0.2620023477058904,0.5833333333333334,0.113297214431723,0.3185041056708867,7.90299314821493
CPI x TY brackets,fade|mv1|tp2b|sl2b|tr-|t30,60,0.5009023477058905,0.239,0.2620023477058904,0.5833333333333334,0.113297214431723,0.3185041056708867,7.90299314821493
parameter search,grid|TY|retail sales|m5|h240|momentum,86,0.6768395082363567,0.239,0.43783950823635676,0.5813953488372093,0.09446061474961288,0.31792169907049767,11.3276235124414
consensus surprise,fade_then_flip|e2|z1.5|tp5|sl1|t240,68,0.5219264584433388,0.239,0.2830264584433389,0.3529411764705882,0.1061943178543886,0.31781611419484007,8.956725567976921
consensus surprise,fade|e2|z1.5|tp2|slinf|t240,41,0.6134985589325703,0.239,0.3745985589325701,0.7073170731707317,0.1365224779340541,0.3172606927242398,5.400378651280202
consensus surprise,fade_then_flip|e15|z2|tp2|sl0.5|t240,50,0.4305319518028295,0.239,0.1916319518028296,0.4,0.12304735475772,0.3157747947057351,6.585827623512442
CPI x TY brackets,fade|mv1|tp0.75f|sl1.5f|tr2|t238,60,0.5492763964293236,0.239,0.3103763964293235,0.5,0.1122396965617865,0.3155311836525957,7.90299314821493
CPI x TY brackets,fade|mv1|tp0.75f|sl1.5f|tr2|t118,60,0.5492763964293236,0.239,0.3103763964293235,0.5,0.1122396965617865,0.3155311836525957,7.90299314821493
consensus surprise,fade|e5|z2|tp2|slinf|t120,32,0.622376252347182,0.239,0.3834762523471818,0.75,0.1534479191794692,0.3150330880160855,4.2149296790479625
CPI x TY brackets,fade|mv1|tp0.75f|sl1f|tr2|t30,60,0.5420078014249345,0.239,0.3031078014249344,0.4833333333333333,0.1118674505755623,0.31448471595675165,7.90299314821493
CPI x TY brackets,momentum|mv3|tp5b|slinfb|tr-|t118,38,0.8157917492700597,0.239,0.5768917492700596,0.6052631578947368,0.1405310224596992,0.3144011905223531,5.005228993869456
parameter search,grid|TY|retail sales|m5|h120|momentum,86,0.5840109419187541,0.239,0.34501094191875414,0.5232558139534884,0.09336854746180347,0.3142461789761178,11.3276235124414
consensus surprise,fade|e5|z2|tp3|sl5|t240,32,0.7075200440018017,0.239,0.4686200440018015,0.65625,0.1530075034843759,0.31412890164993656,4.2149296790479625
CPI x TY brackets,momentum|mv0.5|tp0.25f|slinff|tr-|t118,69,0.4850821535205803,0.239,0.24618215352058,0.7391304347826086,0.1038517960217227,0.31308245782087757,9.08844212044717
consensus surprise,fade|e15|z2|tp5|sl0.5|t60,32,0.5457077772243539,0.239,0.3068077772243539,0.375,0.15233611378037532,0.3127505188550149,4.2149296790479625
CPI x TY brackets,momentum|mv1|tp0.25f|sl1.5f|tr-|t118,60,0.5025712327771225,0.239,0.2636712327771225,0.7333333333333333,0.11123034372873139,0.3126936644513418,7.90299314821493
consensus surprise,fade_then_flip|e15|z1|tp5|sl2|t120,126,0.4597579405942095,0.239,0.2208579405942093,0.4603174603174603,0.0764242253920164,0.3113411287869267,16.596285611251353
consensus surprise,fade_then_flip|e15|z1|tp2|sl1|t240,135,0.367324992768461,0.239,0.1284249927684609,0.4666666666666667,0.0735685722838342,0.31022685471496086,17.781734583483594
consensus surprise,fade_then_flip|e5|z1.5|tp2|sl5|t240,46,0.5732686959058835,0.239,0.3343686959058832,0.717391304347826,0.1258886269503758,0.3098743224201329,6.0589614136314465
parameter search,move|US|3|momentum,92,0.550166557084523,0.245,0.305166557084523,0.5543478260869565,0.0890038149851373,0.30982946240942066,12.117922827262893
CPI x TY brackets,momentum|mv3|tp5b|slinfb|tr-|t238,38,0.924490030214596,0.239,0.6855900302145962,0.6052631578947368,0.1384229876067069,0.30968501714054014,5.005228993869456
consensus surprise,fade_then_flip|e15|z1|tp5|sl1|t120,141,0.4114502354301705,0.239,0.1725502354301706,0.3546099290780142,0.0716559390388057,0.3088032949044909,18.572033898305087
parameter search,move|FV|3|momentum,200,0.4178583574754569,0.183,0.2348583574754569,0.53,0.06002103861535837,0.30806239084307774,26.343310494049767
CPI x TY brackets,momentum|mv1|tp0.25f|sl2f|tr-|t118,60,0.501242092477537,0.239,0.2623420924775371,0.7333333333333333,0.10952320263975689,0.30789450457327155,7.90299314821493
consensus surprise,fade_then_flip|e15|z2|tp1|sl5|t120,33,0.5082520738481433,0.239,0.2693520738481432,0.8484848484848485,0.1468850853165804,0.3062350155259451,4.3466462315182115
consensus surprise,fade|e5|z2|tp2|sl3|t240,32,0.5933405081840579,0.239,0.3544405081840577,0.6875,0.1486963545314806,0.3052779861419886,4.2149296790479625
consensus surprise,fade|e2|z1.5|tp2|slinf|t120,41,0.5788844294246597,0.239,0.3399844294246596,0.6585365853658537,0.1313349805868805,0.30520561559134135,5.400378651280202
consensus surprise,fade|e15|z2|tp3|slinf|t120,32,0.6550445619665377,0.239,0.4161445619665379,0.59375,0.1485371457647369,0.30495112586460776,4.2149296790479625
consensus surprise,fade|e2|z2|tp5|sl0.5|t60,32,0.5527832492220902,0.239,0.3138832492220901,0.34375,0.1475027098268505,0.3028273984813382,4.2149296790479625
consensus surprise,fade|e2|z2|tp3|sl0.5|t60,32,0.5094029884100237,0.239,0.2705029884100237,0.375,0.1470081433142276,0.30181203889527103,4.2149296790479625
consensus surprise,fade|e15|z1.5|tp1|sl1|t240,41,0.3957074075671111,0.239,0.156807407567111,0.6585365853658537,0.1298335333194791,0.3017164451092851,5.400378651280202
consensus surprise,fade|e15|z1.5|tp1|sl1|t120,41,0.3957074075671111,0.239,0.156807407567111,0.6585365853658537,0.1298335333194791,0.3017164451092851,5.400378651280202
consensus surprise,fade_then_flip|e15|z2|tp3|sl1|t120,49,0.4819094894252216,0.239,0.2430094894252216,0.4081632653061224,0.118747736892303,0.30167794363450595,6.454111071042193
consensus surprise,fade|e15|z2|tp5|sl5|t120,32,0.7346520488093009,0.239,0.4957520488093008,0.5625,0.1468354940671424,0.3014575849167242,4.2149296790479625
parameter search,grid|US|PCE|m5|h240|momentum,75,0.5267950037120973,0.245,0.2817950037120973,0.5733333333333334,0.09561985489473704,0.3005376522973484,9.878741435268662
consensus surprise,fade|e5|z1.5|tp5|sl5|t60,41,0.6046925924400023,0.239,0.3657925924400023,0.6097560975609756,0.1293060891131444,0.300490732561378,5.400378651280202
consensus surprise,fade|e2|z1.5|tp5|sl0.5|t240,41,0.5485015097701574,0.239,0.3096015097701574,0.2682926829268293,0.1292972475810718,0.30047018597716313,5.400378651280202
consensus surprise,fade_then_flip|e2|z1.5|tp2|sl5|t60,43,0.5335854793956692,0.239,0.2946854793956691,0.6511627906976745,0.1262154285840804,0.30037712184347276,5.6638117562207
CPI x TY brackets,momentum|mv0|tp3b|slinfb|tr-|t58,84,0.4916492984714158,0.239,0.2527492984714157,0.5714285714285714,0.0901202508266927,0.2997658892195969,11.064190407500902
consensus surprise,fade|e15|z1|tp2|sl1|t120,89,0.3907990693412679,0.239,0.1518990693412679,0.4606741573033708,0.0875334782433289,0.2997018107130773,11.722773169852147
consensus surprise,fade|e2|z1.5|tp5|sl5|t120,41,0.6992319837656407,0.239,0.4603319837656404,0.5853658536585366,0.1284241601317279,0.29844124295489033,5.400378651280202
parameter search,grid|FV|retail sales|m5|h240|momentum,87,0.5568855226187128,0.183,0.37388552261871283,0.5747126436781609,0.08811228267925668,0.29827458920672534,11.459340064911649
consensus surprise,fade_then_flip|e15|z2|tp5|sl5|t240,37,0.7217708610450497,0.239,0.4828708610450497,0.6216216216216216,0.135104394960506,0.29825691156287953,4.873512441399207
CPI x TY brackets,fade|mv2|tp1b|sl8b|tr-|t118,46,0.5486965435142,0.239,0.3097965435142003,0.8478260869565217,0.1211055429642165,0.2981007814323997,6.0589614136314465
CPI x TY brackets,fade|mv1|tp0.75f|slinff|tr2|t30,60,0.5272877737119757,0.239,0.2883877737119756,0.4833333333333333,0.105881753171635,0.2976575661630264,7.90299314821493
CPI x TY brackets,fade|mv1|tp0.75f|sl2f|tr2|t30,60,0.5272877737119757,0.239,0.2883877737119756,0.4833333333333333,0.105881753171635,0.2976575661630264,7.90299314821493
consensus surprise,fade|e5|z1.5|tp3|sl5|t60,41,0.5555454210579932,0.239,0.3166454210579932,0.6341463414634146,0.1276696924996886,0.2966879571429054,5.400378651280202
CPI x TY brackets,fade|mv1|tp0.75f|sl2f|tr2|t238,60,0.5309766616891846,0.239,0.2920766616891846,0.5,0.1048260356189166,0.2946897052437955,7.90299314821493
CPI x TY brackets,fade|mv1|tp0.75f|sl2f|tr2|t118,60,0.5309766616891846,0.239,0.2920766616891846,0.5,0.1048260356189166,0.2946897052437955,7.90299314821493
consensus surprise,fade|e2|z2|tp5|sl0.5|t120,32,0.5818687884145376,0.239,0.3429687884145375,0.28125,0.142568411698844,0.292697139402101,4.2149296790479625
consensus surprise,fade|e5|z2|tp5|sl1|t240,32,0.6462790017392059,0.239,0.4073790017392058,0.34375,0.1423144356356796,0.2921757190798921,4.2149296790479625
CPI x TY brackets,momentum|mv2|tp0.5f|sl1.5f|tr-|t118,46,0.6509515127817577,0.239,0.4120515127817574,0.6304347826086957,0.1186928853941639,0.29216203503518495,6.0589614136314465
consensus surprise,fade|e2|z1.5|tp3|sl1|t60,41,0.5002112442900492,0.239,0.2613112442900491,0.4390243902439024,0.1255121265196374,0.29167405109763167,5.400378651280202
