Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount,Call currency,Put amount,Put currency,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type,Unique Product Identifier,UPI FISN,UPI Underlier Name
1982062615000000101,,NEWT,TRAD,2026-02-05 20:53:09+00:00,,CR,,I,True,2026-02-05 20:53:09+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00518094,,,,,,False,,,3.0,,,A004,,,,,,,,226594.19000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982083090000000201,,NEWT,TRAD,2026-02-05 20:53:09+00:00,,CR,,N,False,2026-02-05 20:53:09+00:00,2025-09-22,2026-03-18,2030-12-20,False,BILT,False,False,True,"400,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,2026-03-18,0.05,,"1,900,800",USD,,,,,,,106.5,USD,False,,,,,1.0,A004,,,,,,,,,MNTH,,,,3.0,,,,,,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZ6VT3WFJDHW,NA/CDS Idx Swt,NA/CDS Corp Idx
1982062616000000201,,NEWT,TRAD,2026-02-05 20:53:13+00:00,,CR,,I,True,2026-02-05 20:53:13+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"7,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078362,,,,,,False,,,3.0,,,A004,,,,,,,,587323.66000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982062617000000301,,NEWT,TRAD,2026-02-05 20:53:18+00:00,,CR,,I,True,2026-02-05 20:53:18+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"2,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010783,,,,,,False,,,3.0,,,A004,,,,,,,,167684.00000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982062618000000401,,NEWT,TRAD,2026-02-05 20:53:23+00:00,,CR,,I,True,2026-02-05 20:53:23+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010783,,,,,,False,,,3.0,,,A004,,,,,,,,2096050.00000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982062619000000501,,NEWT,TRAD,2026-02-05 20:53:24+00:00,,CR,,I,True,2026-02-05 20:53:24+00:00,2026-02-06,2030-12-20,,False,BBSF,False,True,,"250,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00516,,,,,,False,,,3.0,,,A004,,,,,,,,5688503.43756,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982062620000000601,,NEWT,TRAD,2026-02-05 20:53:29+00:00,,CR,,I,True,2026-02-05 20:53:29+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078328,,,,,,False,,,3.0,,,A004,,,,,,,,838697.20000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982068936000000301,,NEWT,TRAD,2026-02-05 20:53:43+00:00,,CR,,I,True,2026-02-05 20:53:43+00:00,2026-02-06,2030-12-20,,False,BBSF,False,True,,"200,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00516,,,,,,False,,,3.0,,,A004,,,,,,,,4550820.96000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982068937000000401,,NEWT,TRAD,2026-02-05 20:53:51+00:00,,CR,,I,True,2026-02-05 20:53:51+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"20,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078125,,,,,,False,,,3.0,,,A004,,,,,,,,1673375.00000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982068938000000501,,NEWT,TRAD,2026-02-05 20:53:56+00:00,,CR,,I,True,2026-02-05 20:53:56+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051777,,,,,,False,,,3.0,,,A004,,,,,,,,566851.72000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982068940000000701,,NEWT,TRAD,2026-02-05 20:54:02+00:00,,CR,,I,True,2026-02-05 20:54:02+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"130,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051777,,,,,,False,,,3.0,,,A004,,,,,,,,2947628.94400,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982068939000000601,,NEWT,TRAD,2026-02-05 20:54:02+00:00,,CR,,I,True,2026-02-05 20:54:02+00:00,2026-02-06,2030-12-20,,False,BBSF,False,True,,"200,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00516,,,,,,False,,,3.0,,,A004,,,,,,,,4550820.96000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982072801000000201,,NEWT,TRAD,2026-02-05 20:54:10+00:00,,CR,,I,True,2026-02-05 20:54:10+00:00,2026-02-06,2030-12-20,,,TWSF,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051777,,,,,,False,,,3.0,,,A004,,,,,,,,566851.72000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982072800000000101,,NEWT,TRAD,2026-02-05 20:54:22+00:00,,CR,,I,True,2026-02-05 20:54:22+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"600,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078197,,,,,,False,,,3.0,,,A004,,,,,,,,50244.02000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982072802000000301,,NEWT,TRAD,2026-02-05 20:54:41+00:00,,CR,,I,True,2026-02-05 20:54:41+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"47,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051777,,,,,,False,,,3.0,,,A004,,,,,,,,1065681.23000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982076305000000101,,NEWT,TRAD,2026-02-05 20:54:54+00:00,,CR,,I,True,2026-02-05 20:54:54+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"47,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051762,,,,,,False,,,3.0,,,A004,,,,,,,,1066000.00000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982076306000000201,,NEWT,TRAD,2026-02-05 20:55:01+00:00,,CR,,I,True,2026-02-05 20:55:01+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"30,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051777,,,,,,False,,,3.0,,,A004,,,,,,,,680222.06000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982076307000000301,,NEWT,TRAD,2026-02-05 20:55:05+00:00,,CR,,I,True,2026-02-05 20:55:05+00:00,2026-02-06,2030-12-20,,,TWSF,False,True,,"250,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005175,,,,,,False,,,3.0,,,A004,,,,,,,,5671569.24000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982082996000000201,,NEWT,TRAD,2026-02-05 20:55:22+00:00,,CR,,I,True,2026-02-05 20:55:22+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010783,,,,,,False,,,3.0,,,A004,,,,,,,,838420.00000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982082997000000301,,NEWT,TRAD,2026-02-05 20:55:25+00:00,,CR,,I,True,2026-02-05 20:55:25+00:00,2026-02-06,2030-12-20,,,TWSF,False,False,,"1,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010783,,,,,,False,,,3.0,,,A004,,,,,,,,83842.00000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982083000000000601,,NEWT,TRAD,2026-02-05 20:55:42+00:00,,CR,,I,True,2026-02-05 20:55:42+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"250,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107835,,,,,,False,,,3.0,,,A004,,,,,,,,20972.87000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982083001000000701,,NEWT,TRAD,2026-02-05 20:55:42+00:00,,CR,,I,True,2026-02-05 20:55:42+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"12,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00516705,,,,,,False,,,3.0,,,A004,,,,,,,,272666.15467,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982086441000000101,,NEWT,TRAD,2026-02-05 20:55:52+00:00,,CR,,I,True,2026-02-05 20:55:52+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"10,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078325,,,,,,False,,,3.0,,,A004,,,,,,,,838667.50000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982086443000000301,,NEWT,TRAD,2026-02-05 20:56:08+00:00,,CR,,I,True,2026-02-05 20:56:08+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00516625,,,,,,False,,,3.0,,,A004,,,,,,,,1136292.11000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982086442000000201,,NEWT,TRAD,2026-02-05 20:56:10+00:00,,CR,,I,True,2026-02-05 20:56:10+00:00,2026-02-06,2030-12-20,,,TWSF,False,False,,"16,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010783,,,,,,False,,,3.0,,,A004,,,,,,,,1341469.29959,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982086444000000401,,NEWT,TRAD,2026-02-05 20:56:28+00:00,,CR,,I,True,2026-02-05 20:56:28+00:00,2026-02-06,2030-12-20,,,TWSF,False,False,,"100,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051638,,,,,,False,,,3.0,,,A004,,,,,,,,2273692.10000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982093009000000101,,NEWT,TRAD,2026-02-05 20:56:54+00:00,,CR,,I,True,2026-02-05 20:56:54+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"21,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078325,,,,,,False,,,3.0,,,A004,,,,,,,,1761201.32554,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982096542000000101,,NEWT,TRAD,2026-02-05 20:57:12+00:00,,CR,,I,True,2026-02-05 20:57:12+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"3,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.010784575,,,,,,False,,,3.0,,,A004,,,,,,,,251993.77200,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982096543000000201,,NEWT,TRAD,2026-02-05 20:57:40+00:00,,CR,,I,True,2026-02-05 20:57:40+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"5,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00516496,,,,,,False,,,3.0,,,A004,,,,,,,,113658.38000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982100184000000101,,NEWT,TRAD,2026-02-05 20:57:55+00:00,,CR,,I,True,2026-02-05 20:57:55+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"25,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078427,,,,,,False,,,3.0,,,A004,,,,,,,,2099193.25000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982100185000000201,,NEWT,TRAD,2026-02-05 20:57:57+00:00,,CR,,I,True,2026-02-05 20:57:57+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"1,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005164,,,,,,False,,,3.0,,,A004,,,,,,,,22736.01215,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982100186000000301,,NEWT,TRAD,2026-02-05 20:58:02+00:00,,CR,,I,True,2026-02-05 20:58:02+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"5,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00516445,,,,,,False,,,3.0,,,A004,,,,,,,,113669.91000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982103554000000101,,NEWT,TRAD,2026-02-05 20:58:31+00:00,,CR,,I,True,2026-02-05 20:58:31+00:00,2026-02-06,2030-12-20,,,TWSF,False,True,,"76,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078225,,,,,,False,,,3.0,,,A004,,,,,,,,6366356.82985,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1983072857000000501,,NEWT,TRAD,2026-02-05 20:58:43+00:00,,CR,,N,False,2026-02-05 20:55:15+00:00,2026-02-06,2058-12-17,,False,BILT,False,False,False,"3,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,False,,,,,,A004,,,,,,,,383541.67200,MNTH,,,,1.0,,,,UFRO,USD,USD,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZJ01KH50T83,NA/CDS Corp Idx,CMBX.NA.BB
1982115040000000201,,NEWT,TRAD,2026-02-05 20:59:50+00:00,,CR,,I,True,2026-02-05 20:59:50+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051734,,,,,,False,,,3.0,,,A004,,,,,,,,1134675.58000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982118903000000101,,NEWT,TRAD,2026-02-05 21:00:07+00:00,,CR,,I,True,2026-02-05 21:00:07+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"4,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078365,,,,,,False,,,3.0,,,A004,,,,,,,,335625.06437,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982118904000000201,,NEWT,TRAD,2026-02-05 21:00:12+00:00,,CR,,I,True,2026-02-05 21:00:12+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"7,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.0107835,,,,,,False,,,3.0,,,A004,,,,,,,,587242.17300,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982118905000000301,,NEWT,TRAD,2026-02-05 21:00:28+00:00,,CR,,I,True,2026-02-05 21:00:28+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"100,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005172,,,,,,False,,,3.0,,,A004,,,,,,,,2269984.19000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982123972000000201,,NEWT,TRAD,2026-02-05 21:00:36+00:00,,CR,,I,True,2026-02-05 21:00:36+00:00,2026-02-06,2030-12-20,,,TWSF,False,False,,"30,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051811,,,,,,False,,,3.0,,,A004,,,,,,,,679760.20112,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982123973000000301,,NEWT,TRAD,2026-02-05 21:00:38+00:00,,CR,,I,True,2026-02-05 21:00:38+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"30,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00517,,,,,,False,,,3.0,,,A004,,,,,,,,681266.56000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982131818000000101,,NEWT,TRAD,2026-02-05 21:01:14+00:00,,CR,,I,True,2026-02-05 21:01:14+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"15,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.00517185,,,,,,False,,,3.0,,,A004,,,,,,,,340507.80000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982139394000000101,,NEWT,TRAD,2026-02-05 21:01:31+00:00,,CR,,I,True,2026-02-05 21:01:31+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"150,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005176,,,,,,False,,,3.0,,,A004,,,,,,,,3402263.31000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982139395000000201,,NEWT,TRAD,2026-02-05 21:01:31+00:00,,CR,,I,True,2026-02-05 21:01:31+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"50,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005168,,,,,,False,,,3.0,,,A004,,,,,,,,1135896.45000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982254009000000201,,NEWT,TRAD,2026-02-05 21:01:59+00:00,,CR,,I,False,2026-02-05 21:01:59+00:00,2021-09-20,2026-12-20,2026-12-20,False,BILT,False,False,True,"400,000,000+",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,False,,,,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,,,,,False,0.96,,,,,,,,,,False,,,,,,,,,QZ8D17Z09NDD,NA/CDS Corp Idx,CDX.NA.HY
1982254009000000101,,NEWT,TRAD,2026-02-05 21:02:00+00:00,,CR,,I,False,2026-02-05 21:02:00+00:00,2023-09-20,2028-12-20,2028-12-20,False,BILT,False,False,True,"140,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,False,,,,,,A004,,,,,,,,,MNTH,,,,3.0,,,,,,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZH2MJBGNNC4,NA/CDS Corp Idx,CDX.NA.HY
1982147146000000301,,NEWT,TRAD,2026-02-05 21:02:23+00:00,,CR,,I,True,2026-02-05 21:02:23+00:00,2026-02-06,2030-12-20,,False,BBSF,False,True,,"200,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005182,,,,,,False,,,3.0,,,A004,,,,,,,,4530925.34000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982153325000000601,,NEWT,TRAD,2026-02-05 21:02:46+00:00,,CR,,I,False,2026-02-05 21:02:46+00:00,2026-02-06,2030-12-20,,,TWSF,False,False,,"300,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.0051804,,,,,,False,,,3.0,,,A004,,,,,,,,6798.56000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
1982153326000000701,,NEWT,TRAD,2026-02-05 21:02:50+00:00,,CR,,I,False,2026-02-05 21:02:50+00:00,2026-02-06,2030-12-20,,,TWSF,False,False,,"300,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,0.01078313,,,,,,False,,,3.0,,,A004,,,,,,,,25156.46000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,0.99,,,,,,,,,,False,,,,,,,,,QZXXC1XXGN34,NA/CDS Corp Idx,CDX.NA.HY
1982153327000000801,,NEWT,TRAD,2026-02-05 21:02:55+00:00,,CR,,I,True,2026-02-05 21:02:55+00:00,2026-02-06,2030-12-20,,False,BBSF,False,False,,"60,000,000",,USD,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,0.005186,,,,,,False,,,3.0,,,A004,,,,,,,,1358192.50000,MNTH,,,,3.0,,,,UFRO,USD,,,,,False,1.0,,,,,,,,,,False,,,,,,,,,QZN3HTTN5303,NA/CDS Corp Idx,CDX.NA.IG
