trade_id,as_of_date,tenor_years,special_tenor_type,printed_pct,diff_bp,pv01,diff_bp_placebo,error
3232602411000000801,2026-05-20,1.5041095890410958,STANDARD,3.8815299999999997,-0.09100000015740406,2623.644073624904,9.516013584065997,
3236875711000001801,2026-05-20,3.9424657534246577,MATCHED_MATURITY,3.8907700000000003,-0.19102991154449356,200001.99603297934,10.936963306170222,
3325354960000001201,2026-05-26,1.252054794520548,STANDARD,3.8554999999999997,-0.06899994258544595,20806.94044780725,0.17989849932447122,
3377720233000003801,2026-05-28,1.4958904109589042,STANDARD,3.834,0.022070389868833473,14471.614898311982,-8.837431605256674,
3404357705000000101,2026-05-29,5.002739726027397,STANDARD,3.823,0.125020870242043,10871.3583011548,-12.270640689778922,
3453624362000000601,2026-06-02,1.0,STANDARD,3.8155,0.025995903751763194,2048.5780680863772,-2.593387326261576,
3552541443000001201,2026-06-08,1.0,STANDARD,3.925,,,9.389838189450206,NO_CURVE
3604724461000001201,2026-06-10,1.4958904109589042,STANDARD,3.9378499999999996,0.20943221666001044,28950.892241079313,3.2271826463568853,
3629214094000000201,2026-06-11,1.4958904109589042,STANDARD,3.95227,0.01046723303308461,43423.00766589202,8.335115251236003,
3734635777000000401,2026-06-17,1.2465753424657535,STANDARD,3.9164999999999996,-0.2268591053261826,27633.682306970528,-8.552099809392688,
3819161698000000301,2026-06-23,1.2465753424657535,STANDARD,4.075,-0.022914752455704956,6000.448438068419,17.340378555320513,
3841393837000000801,2026-06-24,6.005479452054795,STANDARD,3.87501,-0.0639677122304505,2131.9770932607535,0.8633334471743304,
3869740201000000101,2026-06-25,5.254794520547946,STANDARD,3.8375,-0.5447074232832971,7035.243394523791,-8.030976743320029,
3939513179000000201,2026-06-30,4.257534246575342,STANDARD,3.8345,-0.08250077577374171,17429.840980482873,-10.301275634811269,
3991648836000000701,2026-07-02,1.2465753424657535,STANDARD,3.9986300000000004,0.21833955031889118,12022.333460896583,1.2531445813695363,
4085185382000000801,2026-07-08,2.0027397260273974,STANDARD,4.0024999999999995,-0.10599309759875553,2294.8156940426943,-0.307341109270709,
4089992589000000401,2026-07-08,5.7315068493150685,STANDARD,4.01,2.6859408056270073,5098.587067140204,10.76151601025872,
4159191145000000701,2026-07-13,1.2465753424657535,STANDARD,4.1085,0.4167981155617895,12021.75940485669,11.033896370086893,
4207813067000000401,2026-07-15,1.0,STANDARD,4.00443,0.1770009427035646,9790.589665892077,-2.1968368984332187,
4236249758000000101,2026-07-16,1.7534246575342465,STANDARD,3.9859999999999998,0.3750000010090737,2360.8054411315898,-2.422181361760689,
4264194541000000701,2026-07-17,3.0027397260273974,STANDARD,3.8795,-7.118548660585633,14039.194384392846,-9.656560151794391,
4313122641000001401,2026-07-21,1.252054794520548,STANDARD,4.027,0.09699999223249378,1832.7607608151116,2.468150256336532,
4342572637000000101,2026-07-22,5.03013698630137,STANDARD,4.014,-5.665694327009163,6780.274167235137,8.738497204883044,
4388069864000000801,2026-07-24,6.005479452054795,STANDARD,4.1028,-0.05499279881675534,50236.20491618044,16.167858555192538,
4435337173000001701,2026-07-28,1.5041095890410958,STANDARD,4.1067,0.06999999972601145,10047.05866345979,7.300960266983569,
4464051072000000501,2026-07-29,2.0027397260273974,STANDARD,4.143,-0.12896534894011324,6106.5836220347355,2.3724993268047,
4488387765000000701,2026-07-30,15.01095890410959,STANDARD,4.3559,-0.3840846485896776,15477.085836802493,,
4549944769000000101,2026-08-03,2.243835616438356,STANDARD,4.0898900000000005,0.04566388102125174,8066.0507057000505,-3.655633473114417,
4597306094000000101,2026-08-05,4.257534246575342,STANDARD,4.0261499999999995,-0.27804202368644226,11618.053646979466,-5.815023456401747,
4647890495000000101,2026-08-07,1.0,STANDARD,3.98771,0.1899882374396089,2532.1300697619477,-8.455274677690738,
